Flop,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 7d 2h,9d6d,1.000,21.02,1.68212,133.35,38.43,1.98,61.57,1.49
Jh 7d 2h,9d8d,1.000,33.73,3.37102,166.552,98.81,3.37,1.19,3.12
Jh 7d 2h,9d8h,1.000,33.36,3.07966,153.841,89.32,3.09,10.68,3.02
Jh 7d 2h,9d8s,1.000,30.53,2.85163,155.662,68.70,2.95,31.30,2.63
Jh 7d 2h,Td8c,1.000,29.76,2.75351,154.209,72.99,2.86,27.01,2.45
Jh 7d 2h,Td9c,1.000,31.93,2.89985,151.35,67.51,3.02,32.49,2.64
Jh 7d 2h,TdTc,1.000,67.83,4.5035,110.652,12.83,4.61,87.17,4.49
Jh 7d 2h,Td8d,1.000,33.01,3.25555,164.368,98.70,3.26,1.30,2.94
Jh 7d 2h,Td9d,1.000,35.06,3.4344,163.269,98.98,3.44,1.02,3.13
Jh 7d 2h,Td8h,1.000,32.72,2.98766,152.166,80.65,3.03,19.35,2.83
Jh 7d 2h,Td9h,1.000,34.85,3.17046,151.605,89.49,3.19,10.51,3.04
Jh 7d 2h,Td8s,1.000,29.76,2.75351,154.209,72.99,2.86,27.01,2.45
Jh 7d 2h,Td9s,1.000,31.93,2.89985,151.35,67.51,3.02,32.49,2.64
Jh 7d 2h,Jd8c,1.000,72.45,5.32417,122.471,10.17,5.20,89.83,5.34
Jh 7d 2h,Jd9c,1.000,72.95,5.41106,123.621,20.12,5.30,79.88,5.44
Jh 7d 2h,JdTc,1.000,74.00,5.6401,127.021,54.47,5.63,45.53,5.66
Jh 7d 2h,JdJc,1.000,94.14,14.0515,248.757,99.87,14.05,0.13,14.27
Jh 7d 2h,Jd8d,1.000,73.73,5.60767,126.759,85.22,5.58,14.78,5.75
Jh 7d 2h,Jd9d,1.000,74.13,5.69098,127.946,91.43,5.68,8.57,5.82
Jh 7d 2h,JdTd,1.000,75.21,6.0281,133.585,97.07,6.03,2.93,6.03
Jh 7d 2h,Jd8h,1.000,74.73,5.64108,125.817,21.51,5.41,78.49,5.71
Jh 7d 2h,Jd9h,1.000,75.15,5.74524,127.419,22.21,5.51,77.79,5.81
Jh 7d 2h,JdTh,1.000,76.42,5.97712,130.364,42.39,5.90,57.61,6.04
Jh 7d 2h,Jd8s,1.000,72.45,5.32417,122.471,10.17,5.20,89.83,5.34
Jh 7d 2h,Jd9s,1.000,72.95,5.41106,123.621,20.12,5.30,79.88,5.44
Jh 7d 2h,JdTs,1.000,74.00,5.6401,127.021,54.47,5.63,45.53,5.66
Jh 7d 2h,Qd8c,1.000,20.37,1.59288,130.299,46.52,1.90,53.48,1.32
Jh 7d 2h,Qd9c,1.000,22.54,1.82523,134.961,57.01,2.07,42.99,1.50
Jh 7d 2h,QdTc,1.000,25.19,2.07641,137.399,76.52,2.18,23.48,1.72
Jh 7d 2h,QdJc,1.000,76.85,6.26714,135.919,56.33,6.13,43.67,6.44
Jh 7d 2h,QdQc,1.000,79.97,8.93576,186.231,99.87,8.94,0.13,8.56
Jh 7d 2h,Qd8d,1.000,24.27,2.29812,157.789,92.31,2.34,7.69,1.82
Jh 7d 2h,Qd9d,1.000,26.33,2.4685,156.239,91.79,2.51,8.21,2.02
Jh 7d 2h,QdTd,1.000,28.75,2.48426,144.032,66.90,2.61,33.10,2.24
Jh 7d 2h,QdJd,1.000,77.92,6.55476,140.209,97.56,6.55,2.44,6.82
Jh 7d 2h,Qd8h,1.000,23.62,2.12695,150.059,90.54,2.17,9.46,1.67
Jh 7d 2h,Qd9h,1.000,25.77,2.29845,148.675,88.07,2.36,11.93,1.86
Jh 7d 2h,QdTh,1.000,28.52,2.54297,148.602,89.46,2.59,10.54,2.16
Jh 7d 2h,Qd8s,1.000,20.37,1.59288,130.299,46.52,1.90,53.48,1.32
Jh 7d 2h,Qd9s,1.000,22.54,1.82524,134.961,57.01,2.07,42.99,1.50
Jh 7d 2h,QdTs,1.000,25.19,2.07641,137.399,76.52,2.18,23.48,1.72
Jh 7d 2h,QdJs,1.000,76.85,6.26715,135.919,56.33,6.13,43.67,6.44
Jh 7d 2h,Kd7c,1.000,61.58,3.64996,98.793,35.85,3.62,64.15,3.67
Jh 7d 2h,Kd8c,1.000,26.36,1.46523,92.6292,39.76,1.79,60.24,1.25
Jh 7d 2h,Kd9c,1.000,28.53,1.76356,103.011,61.95,1.97,38.05,1.43
Jh 7d 2h,KdTc,1.000,31.34,1.92789,102.531,64.33,2.07,35.67,1.67
Jh 7d 2h,KdJc,1.000,79.39,7.01712,147.314,84.84,6.97,15.16,7.27
Jh 7d 2h,KdQc,1.000,34.94,2.20375,105.113,72.27,2.22,27.73,2.15
Jh 7d 2h,KdKc,1.000,81.56,9.25195,189.071,99.86,9.25,0.14,9.05
