Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 8d 2h,KhQd,1.000,36.90,2.16809,97.916,54.11,2.29,45.89,2.03
Jh 8d 2h,KhKd,1.000,82.55,8.74677,176.596,68.59,8.68,31.41,8.90
Jh 8d 2h,Kh3h,1.000,50.20,5.01608,166.542,82.70,5.00,17.30,5.08
Jh 8d 2h,Kh4h,1.000,50.24,5.0148,166.357,79.74,5.00,20.26,5.08
Jh 8d 2h,Kh5h,1.000,50.36,5.02293,166.228,71.48,5.02,28.52,5.04
Jh 8d 2h,Kh6h,1.000,50.76,4.99581,164.036,53.59,5.00,46.41,4.99
Jh 8d 2h,Kh7h,1.000,51.84,5.00225,160.834,45.74,4.96,54.26,5.04
Jh 8d 2h,Kh8h,1.000,78.41,7.3423,156.074,33.31,7.03,66.69,7.50
Jh 8d 2h,Kh9h,1.000,54.22,5.28778,162.532,71.57,5.26,28.43,5.35
Jh 8d 2h,KhTh,1.000,56.08,5.49195,163.228,38.85,5.45,61.15,5.52
Jh 8d 2h,KhQh,1.000,58.58,5.81607,165.461,25.67,5.68,74.33,5.86
Jh 8d 2h,Kh7s,1.000,27.08,1.78165,109.639,96.66,1.80,3.34,1.17
Jh 8d 2h,Kh8s,1.000,66.56,3.71025,92.9057,22.05,3.67,77.95,3.72
Jh 8d 2h,Kh9s,1.000,30.68,2.0554,111.657,92.17,2.10,7.83,1.50
Jh 8d 2h,KhTs,1.000,33.40,2.07758,103.686,70.82,2.24,29.18,1.68
Jh 8d 2h,KhJs,1.000,80.64,6.98757,144.412,25.45,6.77,74.55,7.06
Jh 8d 2h,KhQs,1.000,36.86,2.15656,97.5099,48.30,2.32,51.70,2.01
Jh 8d 2h,Ah2c,1.000,56.80,2.76856,81.2327,46.37,2.86,53.63,2.69
Jh 8d 2h,Ah3c,1.000,38.66,1.69,72.8643,96.72,1.70,3.28,1.34
Jh 8d 2h,Ah4c,1.000,38.71,1.68455,72.5209,95.22,1.70,4.78,1.36
Jh 8d 2h,Ah5c,1.000,39.51,1.64178,69.2545,90.69,1.67,9.31,1.36
Jh 8d 2h,Ah6c,1.000,40.15,1.5826,65.703,87.01,1.63,12.99,1.23
Jh 8d 2h,Ah7c,1.000,43.35,1.64495,63.2474,94.66,1.66,5.34,1.30
Jh 8d 2h,Ah8c,1.000,69.06,3.96779,95.7597,23.89,3.80,76.11,4.02
Jh 8d 2h,Ah9c,1.000,50.63,1.78878,58.8806,20.34,1.99,79.66,1.74
Jh 8d 2h,AhTc,1.000,55.02,2.17088,65.7621,10.82,2.50,89.18,2.13
Jh 8d 2h,AhJc,1.000,84.83,8.25364,162.162,59.18,8.22,40.82,8.30
Jh 8d 2h,AhQc,1.000,57.68,2.62312,75.7937,21.52,2.86,78.48,2.56
Jh 8d 2h,AhKc,1.000,56.96,2.49988,73.1462,9.34,2.57,90.66,2.49
Jh 8d 2h,AhAc,1.000,86.46,9.08278,175.079,71.14,8.80,28.86,9.78
Jh 8d 2h,Ah2d,1.000,56.89,2.79735,81.9502,46.63,2.89,53.37,2.72
Jh 8d 2h,Ah3d,1.000,38.75,1.72142,74.0486,97.26,1.73,2.74,1.36
Jh 8d 2h,Ah4d,1.000,38.80,1.72223,73.9745,96.39,1.74,3.61,1.37
Jh 8d 2h,Ah5d,1.000,39.61,1.6896,71.0903,94.11,1.71,5.89,1.38
Jh 8d 2h,Ah6d,1.000,40.26,1.57198,65.0742,81.34,1.64,18.66,1.26
Jh 8d 2h,Ah7d,1.000,43.35,1.7229,66.2373,94.67,1.75,5.33,1.32
Jh 8d 2h,Ah9d,1.000,50.62,1.9019,62.6168,38.03,2.15,61.97,1.75
Jh 8d 2h,AhTd,1.000,55.00,2.2254,67.4393,18.41,2.58,81.59,2.15
Jh 8d 2h,AhJd,1.000,84.71,8.20461,161.428,55.86,8.16,44.14,8.26
Jh 8d 2h,AhQd,1.000,57.66,2.64389,76.4282,21.55,2.91,78.45,2.57
Jh 8d 2h,AhKd,1.000,57.01,2.5292,73.937,9.43,2.72,90.57,2.51
Jh 8d 2h,AhAd,1.000,86.66,9.09464,174.914,75.58,8.87,24.42,9.78
Jh 8d 2h,Ah3h,1.000,60.09,6.06204,168.135,92.00,6.03,8.00,6.48
