Flop,Turn,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 14%,BET 14 EV,BET 7%,BET 7 EV,CHECK%,CHECK EV
Ah Qd Jc,Qs,9h8s,0.007,7.38,0.95576,107.963,0.54,0.56,97.52,0.96,1.94,0.92
Ah Qd Jc,Qs,Th8c,0.924,16.84,2.29942,113.782,40.22,2.30,33.87,2.30,25.91,2.29
Ah Qd Jc,Qs,Th9c,0.919,16.84,2.29976,113.776,40.40,2.30,36.06,2.30,23.53,2.30
Ah Qd Jc,Qs,ThTc,0.827,18.88,2.52136,111.283,87.96,2.52,11.24,2.53,0.80,2.19
Ah Qd Jc,Qs,Th8d,0.898,16.85,2.29002,113.271,24.77,2.29,17.46,2.28,57.77,2.29
Ah Qd Jc,Qs,Th9d,0.875,16.85,2.2949,113.495,24.65,2.29,18.27,2.29,57.08,2.30
Ah Qd Jc,Qs,ThTd,0.833,18.88,2.51945,111.18,82.94,2.52,16.27,2.52,0.79,2.18
Ah Qd Jc,Qs,Th7h,0.983,9.10,1.04322,95.5649,29.70,1.04,12.84,1.04,57.46,1.04
Ah Qd Jc,Qs,Th8h,0.962,17.00,2.34344,114.847,53.09,2.35,40.70,2.34,6.21,2.29
Ah Qd Jc,Qs,Th9h,0.952,17.01,2.35131,115.194,51.78,2.36,41.97,2.35,6.25,2.29
Ah Qd Jc,Qs,Th8s,0.831,16.83,2.28916,113.321,28.27,2.28,18.56,2.29,53.17,2.29
Ah Qd Jc,Qs,Th9s,0.778,16.84,2.29412,113.526,30.02,2.29,20.17,2.29,49.81,2.30
Ah Qd Jc,Qs,Jh8c,0.458,16.80,1.30541,64.7612,0.22,0.88,0.18,0.70,99.60,1.31
Ah Qd Jc,Qs,Jh9c,0.454,16.80,1.306,64.7684,0.22,0.88,0.18,0.70,99.60,1.31
Ah Qd Jc,Qs,JhTc,0.270,22.87,2.25371,82.1286,17.78,2.23,10.25,2.26,71.98,2.26
Ah Qd Jc,Qs,Jh8d,0.318,16.72,1.29644,64.6219,0.21,0.86,0.17,0.65,99.62,1.30
Ah Qd Jc,Qs,Jh9d,0.340,16.71,1.29565,64.6299,0.21,0.86,0.17,0.65,99.62,1.30
Ah Qd Jc,Qs,JhTd,0.178,22.88,2.25317,82.0785,14.78,2.22,5.31,2.26,79.91,2.26
Ah Qd Jc,Qs,JhJd,0.839,91.44,23.3956,213.214,94.08,23.40,5.88,23.39,0.04,19.87
Ah Qd Jc,Qs,Jh7h,0.445,16.83,1.29119,63.9177,0.24,0.95,0.19,0.69,99.56,1.29
Ah Qd Jc,Qs,Jh8h,0.901,16.82,1.30473,64.6571,0.23,0.89,0.18,0.71,99.58,1.31
Ah Qd Jc,Qs,Jh9h,0.843,16.81,1.30424,64.666,0.23,0.89,0.18,0.72,99.58,1.31
Ah Qd Jc,Qs,JhTh,0.536,22.87,2.25042,81.9969,7.28,2.19,2.04,2.24,90.68,2.26
Ah Qd Jc,Qs,Jh8s,0.152,16.70,1.29854,64.7996,0.21,0.85,0.17,0.65,99.62,1.30
Ah Qd Jc,Qs,Jh9s,0.153,16.70,1.2982,64.7881,0.21,0.85,0.17,0.65,99.62,1.30
Ah Qd Jc,Qs,JhTs,0.185,22.92,2.27188,82.6001,36.10,2.27,5.79,2.29,58.11,2.27
Ah Qd Jc,Qs,Qh8c,0.482,83.06,13.8157,138.608,6.45,13.80,78.02,13.82,15.53,13.81
Ah Qd Jc,Qs,Qh9c,0.539,83.09,13.8295,138.708,5.65,13.81,80.14,13.83,14.21,13.82
Ah Qd Jc,Qs,QhTc,0.150,86.42,14.7516,142.243,0.45,14.31,63.93,14.76,35.62,14.74
Ah Qd Jc,Qs,QhQc,0.845,100.00,25.1821,209.851,0.23,24.51,99.74,25.18,0.03,21.64
Ah Qd Jc,Qs,Qh8d,0.466,82.90,13.751,138.222,11.30,13.74,64.27,13.75,24.43,13.75
Ah Qd Jc,Qs,Qh9d,0.486,82.90,13.7471,138.185,10.81,13.74,65.87,13.75,23.31,13.74
