Flop,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 4d 2h,Kh8d,1.000,35.77,1.93517,90.1701,86.67,1.97,13.33,1.72
Jh 4d 2h,Kh9d,1.000,38.84,2.0672,88.7173,82.73,2.11,17.27,1.87
Jh 4d 2h,KhTd,1.000,41.66,2.14337,85.7505,42.70,2.18,57.30,2.12
Jh 4d 2h,KhJd,1.000,82.03,7.30112,148.348,52.73,7.16,47.27,7.45
Jh 4d 2h,KhQd,1.000,44.97,2.54372,94.2724,36.79,2.52,63.21,2.56
Jh 4d 2h,KhKd,1.000,85.04,9.32545,182.773,99.51,9.32,0.49,9.57
Jh 4d 2h,Kh3h,1.000,53.81,5.95658,184.497,96.66,5.95,3.34,6.02
Jh 4d 2h,Kh4h,1.000,75.99,8.03355,176.206,99.20,8.03,0.80,8.17
Jh 4d 2h,Kh5h,1.000,55.16,6.00559,181.458,97.47,6.00,2.53,6.08
Jh 4d 2h,Kh6h,1.000,56.09,5.9785,177.65,96.09,5.98,3.91,6.06
Jh 4d 2h,Kh7h,1.000,56.54,5.80623,171.168,92.92,5.80,7.08,5.90
Jh 4d 2h,Kh8h,1.000,57.72,5.83497,168.484,84.12,5.82,15.88,5.92
Jh 4d 2h,Kh9h,1.000,59.76,5.96282,166.296,84.07,5.95,15.93,6.01
Jh 4d 2h,KhTh,1.000,61.59,6.13776,166.095,96.10,6.13,3.90,6.24
Jh 4d 2h,KhQh,1.000,64.00,6.36537,165.77,84.87,6.35,15.13,6.46
Jh 4d 2h,Kh7s,1.000,33.85,1.939,95.4689,95.96,1.95,4.04,1.70
Jh 4d 2h,Kh8s,1.000,35.70,1.86593,87.1087,81.93,1.90,18.07,1.70
Jh 4d 2h,Kh9s,1.000,38.76,1.93187,83.0732,58.35,2.00,41.65,1.83
Jh 4d 2h,KhTs,1.000,41.60,2.13065,85.3636,37.48,2.18,62.52,2.10
Jh 4d 2h,KhJs,1.000,81.94,7.21796,146.813,62.38,7.10,37.62,7.41
Jh 4d 2h,KhQs,1.000,44.90,2.50394,92.9404,50.19,2.47,49.81,2.54
