Flop,Turn,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 7%,BET 7 EV,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 4d 2h,8h,AsAh,0.002,93.80,8.63612,153.445,39.94,8.62,59.89,8.65,0.17,8.31
Jh 4d 2h,8h,As2s,0.080,57.55,3.17706,92.0034,0.26,2.88,0.20,3.04,99.55,3.18
Jh 4d 2h,8h,As3s,0.338,37.22,1.97115,88.2714,1.37,1.94,8.22,1.97,90.42,1.97
Jh 4d 2h,8h,As4s,0.116,62.46,3.54628,94.6236,0.23,3.10,0.18,3.48,99.59,3.55
Jh 4d 2h,8h,As5s,0.383,38.71,2.06048,88.7066,0.92,1.98,19.68,2.06,79.40,2.06
Jh 4d 2h,8h,As6s,0.520,34.92,1.55381,74.1593,0.39,1.30,7.57,1.55,92.04,1.55
Jh 4d 2h,8h,As7s,0.650,38.10,1.73964,76.1009,0.24,1.34,0.23,1.62,99.54,1.74
Jh 4d 2h,8h,As8s,0.889,77.39,5.11957,110.253,1.17,5.06,51.99,5.12,46.84,5.12
Jh 4d 2h,8h,As9s,0.941,43.13,2.05476,79.4075,0.27,1.70,0.17,1.99,99.56,2.06
Jh 4d 2h,8h,AsTs,0.664,47.44,2.33293,81.9556,0.32,2.10,0.18,2.24,99.50,2.33
