Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Jh 4d 2h,Ah7s,0.040,49.32,1.05454,35.6338,7.27,2.54,92.54,0.94,0.18,0.00
Jh 4d 2h,Ah8s,0.398,50.96,1.05057,34.3588,1.39,2.59,98.44,1.03,0.16,0.00
Jh 4d 2h,Ah9s,0.844,51.46,1.08581,35.1642,0.96,2.64,98.89,1.07,0.15,0.00
Jh 4d 2h,AhTs,0.821,53.26,1.23217,38.5572,0.35,2.48,99.56,1.23,0.10,0.00
Jh 4d 2h,AhJs,0.556,83.35,11.1917,223.787,98.68,11.18,1.31,12.02,0.01,0.00
Jh 4d 2h,AhQs,0.592,56.28,2.34589,69.4652,33.36,2.79,66.57,2.13,0.07,0.00
Jh 4d 2h,AhKs,0.584,56.45,2.2115,65.2901,23.98,2.51,75.95,2.12,0.07,0.00
Jh 4d 2h,2s2c,0.377,90.78,21.3356,391.701,99.95,21.34,0.05,21.24,0.00,0.00
Jh 4d 2h,2s2d,0.388,90.78,21.1093,387.542,99.95,21.11,0.05,21.25,0.00,0.00
Jh 4d 2h,3s3c,0.577,49.04,0.71418,24.2698,6.01,2.08,93.72,0.63,0.27,0.00
Jh 4d 2h,3s3d,0.552,49.20,0.74851,25.3573,5.53,2.16,94.21,0.67,0.26,0.00
Jh 4d 2h,3s3h,0.711,51.35,1.24923,40.5487,14.28,2.62,85.56,1.02,0.16,0.00
Jh 4d 2h,4s4c,0.415,91.06,21.128,386.699,99.94,21.13,0.05,21.34,0.00,0.00
Jh 4d 2h,4s4h,0.375,91.54,20.7256,377.363,99.93,20.73,0.07,21.39,0.00,0.00
Jh 4d 2h,5s5c,0.557,53.82,1.61497,50.0159,21.00,2.73,78.88,1.32,0.12,0.00
Jh 4d 2h,5s5d,0.603,53.88,1.61913,50.084,17.23,2.80,82.65,1.37,0.12,0.00
Jh 4d 2h,5s5h,0.667,56.23,2.29602,68.0527,37.58,3.06,62.34,1.84,0.08,0.00
Jh 4d 2h,6s6c,0.476,53.30,1.26268,39.4828,0.20,2.56,99.69,1.26,0.10,0.00
Jh 4d 2h,6s6d,0.534,53.67,1.3628,42.32,0.23,2.63,99.67,1.36,0.10,0.00
Jh 4d 2h,6s6h,0.443,56.17,2.05237,60.9012,2.40,2.83,97.56,2.03,0.04,0.00
Jh 4d 2h,6s5s,0.359,27.90,1.73206,103.466,13.85,2.37,86.05,1.63,0.10,0.00
Jh 4d 2h,7s7c,0.815,55.73,1.44976,43.3592,0.07,2.52,99.83,1.45,0.11,0.00
Jh 4d 2h,7s7d,0.865,55.88,1.49851,44.6948,0.07,2.51,99.83,1.50,0.10,0.00
Jh 4d 2h,7s7h,0.583,58.32,2.16348,61.8305,2.17,2.96,97.76,2.15,0.07,0.00
Jh 4d 2h,7s5s,0.989,17.37,0.0015,0.14383,0.17,0.97,0.02,-0.51,99.81,0.00
Jh 4d 2h,7s6s,0.993,16.88,0.00093,0.09136,0.13,0.82,0.02,-0.67,99.85,0.00
