Flop,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 2%,BET 2 EV,CHECK%,CHECK EV
Ah 8d 2s,8s8h,1.000,96.63,15.3889,265.435,99.89,15.39,0.11,14.77
Ah 8d 2s,8s6s,1.000,51.41,2.99671,97.1437,63.91,3.00,36.09,3.00
Ah 8d 2s,8s7s,1.000,51.68,3.03139,97.7664,64.24,3.03,35.76,3.03
Ah 8d 2s,9s8c,1.000,50.57,2.61537,86.1953,43.95,2.61,56.05,2.62
Ah 8d 2s,9s9c,1.000,49.19,2.57458,87.2394,57.42,2.57,42.58,2.57
Ah 8d 2s,9s9d,1.000,49.50,2.65373,89.3519,86.46,2.65,13.54,2.65
Ah 8d 2s,9s8h,1.000,50.66,2.64295,86.9557,40.25,2.64,59.75,2.64
Ah 8d 2s,9s9h,1.000,49.37,2.62382,88.5846,81.09,2.62,18.91,2.62
Ah 8d 2s,9s6s,1.000,19.05,1.32452,115.877,52.61,1.32,47.39,1.32
Ah 8d 2s,9s7s,1.000,20.62,1.49374,120.71,65.96,1.49,34.04,1.49
Ah 8d 2s,9s8s,1.000,53.00,3.08314,96.9606,64.13,3.08,35.87,3.08
Ah 8d 2s,Ts8c,1.000,51.14,2.5899,84.4072,25.33,2.59,74.67,2.59
Ah 8d 2s,Ts9c,1.000,16.91,0.96798,95.3855,50.66,0.97,49.34,0.97
Ah 8d 2s,TsTc,1.000,51.00,2.72963,89.2057,34.37,2.73,65.63,2.73
Ah 8d 2s,Ts9d,1.000,16.99,1.01305,99.3492,72.68,1.01,27.32,1.01
Ah 8d 2s,TsTd,1.000,51.32,2.79161,90.6569,43.40,2.79,56.60,2.79
Ah 8d 2s,Ts8h,1.000,51.24,2.61443,85.0389,27.86,2.61,72.14,2.61
Ah 8d 2s,Ts9h,1.000,17.02,1.01638,99.5516,73.10,1.02,26.90,1.02
Ah 8d 2s,TsTh,1.000,51.18,2.76178,89.9417,35.60,2.76,64.40,2.76
Ah 8d 2s,Ts7s,1.000,18.36,1.18293,107.354,44.95,1.18,55.05,1.18
Ah 8d 2s,Ts8s,1.000,53.51,3.06641,95.5005,72.69,3.07,27.31,3.06
Ah 8d 2s,Ts9s,1.000,20.62,1.4138,114.291,87.03,1.41,12.97,1.41
Ah 8d 2s,Js8c,1.000,51.29,2.64889,86.0743,56.18,2.65,43.82,2.65
Ah 8d 2s,Js9c,1.000,16.45,0.77762,78.7892,49.37,0.78,50.63,0.78
Ah 8d 2s,JsTc,1.000,18.82,0.93025,82.3883,64.68,0.93,35.32,0.93
Ah 8d 2s,JsJc,1.000,53.53,2.92877,91.1888,24.19,2.93,75.81,2.93
Ah 8d 2s,Js9d,1.000,16.56,0.82068,82.5729,74.64,0.82,25.36,0.82
Ah 8d 2s,JsTd,1.000,18.93,0.96965,85.3556,65.00,0.97,35.00,0.97
Ah 8d 2s,JsJd,1.000,53.84,2.98757,92.481,32.35,2.99,67.65,2.99
Ah 8d 2s,Js8h,1.000,51.40,2.67358,86.6873,47.90,2.67,52.10,2.67
Ah 8d 2s,Js9h,1.000,16.60,0.82502,82.8494,77.56,0.83,22.44,0.82
Ah 8d 2s,JsTh,1.000,18.96,0.97271,85.4965,60.69,0.97,39.31,0.97
Ah 8d 2s,JsJh,1.000,53.88,2.97013,91.8706,26.64,2.97,73.36,2.97
Ah 8d 2s,Js7s,1.000,18.00,1.00118,92.6821,51.42,1.00,48.58,1.00
Ah 8d 2s,Js8s,1.000,53.67,3.1245,97.0244,79.71,3.13,20.29,3.12
Ah 8d 2s,Js9s,1.000,20.24,1.22212,100.643,75.94,1.22,24.06,1.22
Ah 8d 2s,JsTs,1.000,22.32,1.3712,102.403,85.92,1.37,14.08,1.37
Ah 8d 2s,Qs8c,1.000,51.72,2.76572,89.1165,71.34,2.77,28.66,2.77
Ah 8d 2s,Qs9c,1.000,18.84,0.59077,52.264,21.03,0.59,78.97,0.59
Ah 8d 2s,QsTc,1.000,21.35,0.72383,56.4947,46.75,0.72,53.25,0.72
Ah 8d 2s,QsJc,1.000,24.59,0.77615,52.6169,42.15,0.78,57.85,0.78
Ah 8d 2s,QsQc,1.000,54.78,3.01998,91.8905,3.74,3.01,96.26,3.02
Ah 8d 2s,Qs9d,1.000,18.97,0.62718,55.0928,49.65,0.63,50.35,0.63
Ah 8d 2s,QsTd,1.000,21.50,0.75875,58.8256,51.13,0.76,48.87,0.76
Ah 8d 2s,QsJd,1.000,24.70,0.81004,54.6554,47.37,0.81,52.63,0.81
Ah 8d 2s,QsQd,1.000,55.09,3.07849,93.142,11.10,3.07,88.90,3.08
Ah 8d 2s,Qs8h,1.000,51.85,2.79089,89.7136,65.51,2.79,34.49,2.79
Ah 8d 2s,Qs9h,1.000,19.02,0.63319,55.4745,58.47,0.63,41.53,0.63
Ah 8d 2s,QsTh,1.000,21.53,0.76409,59.1371,48.68,0.76,51.32,0.76
Ah 8d 2s,QsJh,1.000,24.83,0.82944,55.6749,51.58,0.83,48.42,0.83
Ah 8d 2s,QsQh,1.000,54.96,3.05105,92.5289,9.29,3.05,90.71,3.05
Ah 8d 2s,Qs7s,1.000,20.38,0.89498,73.2007,6.40,0.88,93.60,0.90
Ah 8d 2s,Qs8s,1.000,54.12,3.25346,100.196,85.02,3.25,14.98,3.25
Ah 8d 2s,Qs9s,1.000,22.56,1.04899,77.4927,91.06,1.05,8.94,1.03
Ah 8d 2s,QsTs,1.000,24.81,1.16386,78.1724,61.59,1.16,38.41,1.16
Ah 8d 2s,QsJs,1.000,27.87,1.20831,72.2652,57.89,1.21,42.11,1.21
Ah 8d 2s,Ks7c,1.000,25.30,0.449,29.5779,5.39,0.44,94.61,0.45
Ah 8d 2s,Ks8c,1.000,52.27,2.83753,90.4786,74.95,2.84,25.05,2.84
Ah 8d 2s,Ks9c,1.000,27.35,0.5234,31.8957,4.17,0.50,95.83,0.52
Ah 8d 2s,KsTc,1.000,30.28,0.68209,37.5489,4.17,0.67,95.83,0.68
Ah 8d 2s,KsJc,1.000,33.61,0.87352,43.3174,1.09,0.81,98.91,0.87
Ah 8d 2s,KsQc,1.000,36.90,1.07102,48.3746,0.45,0.91,99.55,1.07
Ah 8d 2s,KsKc,1.000,55.83,3.09058,92.2697,1.22,3.06,98.78,3.09
Ah 8d 2s,Ks7d,1.000,25.36,0.46273,30.4146,6.23,0.45,93.77,0.46
Ah 8d 2s,Ks9d,1.000,27.46,0.54842,33.2835,20.61,0.55,79.39,0.55
Ah 8d 2s,KsTd,1.000,30.39,0.70006,38.3916,9.27,0.70,90.73,0.70
Ah 8d 2s,KsJd,1.000,33.70,0.89056,44.047,1.34,0.84,98.66,0.89
Ah 8d 2s,KsQd,1.000,36.97,1.08871,49.0757,0.47,0.93,99.53,1.09
Ah 8d 2s,KsKd,1.000,56.28,3.15925,93.5503,1.82,3.16,98.18,3.16
Ah 8d 2s,Ks7h,1.000,25.41,0.46468,30.4798,8.62,0.46,91.38,0.47
Ah 8d 2s,Ks8h,1.000,52.41,2.86306,91.048,58.31,2.86,41.69,2.86
Ah 8d 2s,Ks9h,1.000,27.55,0.55276,33.4397,26.29,0.55,73.71,0.55
Ah 8d 2s,KsTh,1.000,30.47,0.70367,38.4891,9.47,0.70,90.53,0.70
Ah 8d 2s,KsJh,1.000,33.91,0.90513,44.489,1.64,0.86,98.36,0.91
Ah 8d 2s,KsQh,1.000,37.08,1.09719,49.3139,0.48,0.94,99.52,1.10
Ah 8d 2s,KsKh,1.000,56.17,3.13002,92.8812,1.71,3.13,98.29,3.13
Ah 8d 2s,Ks3s,1.000,28.30,1.12635,66.3375,55.51,1.13,44.49,1.13
Ah 8d 2s,Ks4s,1.000,28.32,1.13481,66.7962,49.63,1.13,50.37,1.13
Ah 8d 2s,Ks5s,1.000,28.44,1.11466,65.3188,49.39,1.11,50.61,1.12
Ah 8d 2s,Ks6s,1.000,27.77,0.94877,56.9495,16.23,0.94,83.77,0.95
Ah 8d 2s,Ks7s,1.000,28.66,0.91659,53.307,78.53,0.92,21.47,0.91
Ah 8d 2s,Ks8s,1.000,54.66,3.35227,102.223,82.89,3.35,17.11,3.35
Ah 8d 2s,Ks9s,1.000,30.68,0.99223,53.8966,68.65,0.99,31.35,0.99
Ah 8d 2s,KsTs,1.000,33.37,1.14396,57.1268,7.86,1.13,92.14,1.14
Ah 8d 2s,KsJs,1.000,36.52,1.3161,60.0591,1.35,1.26,98.65,1.32
Ah 8d 2s,KsQs,1.000,39.64,1.50153,63.1312,0.51,1.35,99.49,1.50
Ah 8d 2s,As2c,1.000,86.73,8.24168,158.386,57.74,8.24,42.26,8.24
Ah 8d 2s,As3c,1.000,74.27,5.18373,116.323,31.92,5.19,68.08,5.18
Ah 8d 2s,As4c,1.000,74.38,5.20884,116.714,36.14,5.21,63.86,5.21
Ah 8d 2s,As5c,1.000,75.04,5.30074,117.735,72.73,5.30,27.27,5.30
Ah 8d 2s,As6c,1.000,75.58,5.35334,118.048,53.29,5.35,46.71,5.35
Ah 8d 2s,As7c,1.000,77.43,5.7047,122.798,36.26,5.70,63.74,5.70
Ah 8d 2s,As8c,1.000,93.40,11.3022,201.671,98.86,11.30,1.14,11.28
Ah 8d 2s,As9c,1.000,81.89,6.71712,136.709,60.69,6.72,39.31,6.72
Ah 8d 2s,AsTc,1.000,83.98,7.26635,144.205,37.16,7.27,62.84,7.27
Ah 8d 2s,AsJc,1.000,86.05,7.85002,152.043,50.40,7.85,49.60,7.85
Ah 8d 2s,AsQc,1.000,87.00,8.20462,157.173,69.97,8.20,30.03,8.20
Ah 8d 2s,AsKc,1.000,87.16,8.39601,160.539,50.70,8.40,49.30,8.40
Ah 8d 2s,AsAc,1.000,97.37,13.3885,229.176,99.49,13.39,0.51,13.27
Ah 8d 2s,As2d,1.000,86.75,8.23788,158.273,49.44,8.24,50.56,8.24
Ah 8d 2s,As3d,1.000,74.39,5.20682,116.661,8.28,5.20,91.72,5.21
Ah 8d 2s,As4d,1.000,74.50,5.23157,117.039,9.28,5.22,90.72,5.23
Ah 8d 2s,As5d,1.000,75.18,5.31335,117.799,17.91,5.31,82.09,5.31
Ah 8d 2s,As6d,1.000,75.73,5.37539,118.294,23.15,5.37,76.85,5.38
Ah 8d 2s,As7d,1.000,77.61,5.73951,123.259,24.93,5.74,75.07,5.74
Ah 8d 2s,As9d,1.000,82.08,6.7333,136.714,45.46,6.73,54.54,6.73
Ah 8d 2s,AsTd,1.000,84.16,7.30098,144.58,39.73,7.30,60.27,7.30
Ah 8d 2s,AsJd,1.000,86.22,7.88192,152.365,46.29,7.88,53.71,7.88
Ah 8d 2s,AsQd,1.000,87.17,8.24185,157.583,60.20,8.24,39.80,8.24
Ah 8d 2s,AsKd,1.000,87.44,8.44148,160.896,42.87,8.44,57.13,8.44
Ah 8d 2s,AsAd,1.000,97.50,13.3397,228.032,99.32,13.34,0.68,13.26
Ah 8d 2s,As2h,1.000,86.75,8.23456,158.209,52.71,8.23,47.29,8.23
Ah 8d 2s,As3h,1.000,74.38,5.20259,116.574,8.40,5.19,91.60,5.20
Ah 8d 2s,As4h,1.000,74.49,5.22728,116.954,9.51,5.22,90.49,5.23
Ah 8d 2s,As5h,1.000,75.17,5.30764,117.681,19.97,5.31,80.03,5.31
Ah 8d 2s,As6h,1.000,75.73,5.36734,118.119,23.91,5.37,76.09,5.37
Ah 8d 2s,As7h,1.000,77.56,5.71975,122.906,25.13,5.72,74.87,5.72
Ah 8d 2s,As8h,1.000,93.52,11.2699,200.842,98.45,11.27,1.55,11.27
Ah 8d 2s,As9h,1.000,82.06,6.71718,136.422,39.21,6.72,60.79,6.72
Ah 8d 2s,AsTh,1.000,84.15,7.28544,144.301,37.81,7.29,62.19,7.29
Ah 8d 2s,AsJh,1.000,86.35,7.87569,152.007,49.18,7.88,50.82,7.88
Ah 8d 2s,AsQh,1.000,87.17,8.22844,157.332,69.75,8.23,30.25,8.23
Ah 8d 2s,AsKh,1.000,87.44,8.42432,160.568,49.17,8.42,50.83,8.42
Ah 8d 2s,As3s,1.000,75.78,5.61684,123.527,21.61,5.61,78.39,5.62
Ah 8d 2s,As4s,1.000,75.89,5.64032,123.872,21.58,5.64,78.42,5.64
Ah 8d 2s,As5s,1.000,76.52,5.71565,124.497,34.03,5.71,65.97,5.72
Ah 8d 2s,As6s,1.000,77.03,5.77548,124.956,48.28,5.78,51.72,5.78
Ah 8d 2s,As7s,1.000,78.75,6.10796,129.275,52.19,6.11,47.81,6.11
Ah 8d 2s,As8s,1.000,93.91,11.4887,203.898,98.50,11.49,1.50,11.48
Ah 8d 2s,As9s,1.000,83.04,7.07437,141.994,49.94,7.07,50.06,7.07
Ah 8d 2s,AsTs,1.000,85.03,7.63063,149.574,50.11,7.63,49.89,7.63
Ah 8d 2s,AsJs,1.000,87.12,8.21494,157.152,68.46,8.21,31.54,8.22
Ah 8d 2s,AsQs,1.000,87.90,8.56422,162.388,90.09,8.56,9.91,8.56
Ah 8d 2s,AsKs,1.000,88.10,8.71661,164.903,78.18,8.72,21.82,8.72
