Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Jh 4d 2h,8d7d,0.951,19.45,-0.00127,-0.10864,0.32,-0.35,0.04,-0.33,99.64,0.00
Jh 4d 2h,9d9c,0.264,51.50,0.66896,21.6507,42.31,0.67,57.46,0.67,0.23,0.00
Jh 4d 2h,9d8d,0.791,19.82,-0.00099,-0.08288,0.64,-0.13,0.09,-0.18,99.28,0.00
Jh 4d 2h,TdTc,0.430,53.49,0.88745,27.653,0.06,0.67,99.78,0.89,0.16,0.00
Jh 4d 2h,Td8d,0.907,18.47,-0.00115,-0.10342,0.40,-0.26,0.06,-0.20,99.54,0.00
Jh 4d 2h,Td9d,0.159,19.82,0.00238,0.19997,1.39,0.00,36.59,0.01,62.02,0.00
Jh 4d 2h,JdTc,0.300,62.27,3.22335,86.2772,57.37,3.22,42.58,3.22,0.04,0.00
Jh 4d 2h,JdJc,0.373,93.34,19.3513,345.517,95.80,19.35,4.20,19.35,0.00,0.00
Jh 4d 2h,Jd8d,0.434,63.99,4.20208,109.452,48.25,4.20,51.72,4.20,0.03,0.00
Jh 4d 2h,Jd9d,0.418,63.98,4.21289,109.749,39.88,4.21,60.09,4.21,0.03,0.00
Jh 4d 2h,JdTd,0.240,63.80,4.00612,104.647,71.51,4.01,28.45,4.01,0.03,0.00
Jh 4d 2h,JdTh,0.332,64.67,4.12723,106.373,61.98,4.13,37.99,4.13,0.03,0.00
Jh 4d 2h,JdTs,0.300,62.27,3.22326,86.2746,56.91,3.22,43.05,3.22,0.04,0.00
Jh 4d 2h,QdTc,0.905,16.83,-0.00138,-0.13659,0.32,-0.41,0.04,-0.19,99.64,0.00
Jh 4d 2h,QdJc,0.366,66.79,4.19395,104.653,4.07,4.19,95.90,4.20,0.03,0.00
Jh 4d 2h,QdQc,0.075,73.31,8.36389,190.157,96.42,8.37,3.56,8.36,0.02,0.00
Jh 4d 2h,Qd8d,0.090,18.68,-0.00079,-0.0705,2.12,-0.01,0.40,-0.14,97.47,0.00
Jh 4d 2h,Qd9d,0.110,20.14,0.19393,16.0523,98.84,0.20,0.04,0.18,1.12,0.00
Jh 4d 2h,QdTd,0.020,20.77,0.28029,22.493,92.90,0.28,6.31,0.28,0.78,0.00
Jh 4d 2h,QdJd,0.291,68.45,4.99587,121.645,32.84,5.00,67.13,5.00,0.03,0.00
Jh 4d 2h,QdTh,0.064,19.92,0.25872,21.6512,90.64,0.26,8.49,0.26,0.86,0.00
Jh 4d 2h,QdTs,0.905,16.83,-0.00138,-0.1366,0.32,-0.41,0.04,-0.19,99.64,0.00
Jh 4d 2h,QdJs,0.366,66.79,4.19399,104.654,3.98,4.19,95.99,4.20,0.03,0.00
Jh 4d 2h,KdTc,0.989,17.63,-0.00141,-0.13314,0.19,-0.69,0.03,-0.34,99.78,0.00
Jh 4d 2h,KdJc,0.236,66.19,4.0857,102.876,9.18,4.09,90.79,4.09,0.03,0.00
Jh 4d 2h,KdQc,0.184,25.90,0.01844,1.18672,32.23,0.02,52.39,0.02,15.39,0.00
Jh 4d 2h,KdKc,0.187,77.87,10.8366,231.925,99.71,10.84,0.28,10.83,0.01,0.00
Jh 4d 2h,Kd8d,0.707,19.63,-0.00132,-0.11213,0.65,-0.16,0.14,-0.21,99.21,0.00
Jh 4d 2h,Kd9d,0.101,20.84,-0.0002,-0.01585,41.34,0.00,0.75,-0.04,57.91,0.00
Jh 4d 2h,KdTd,0.028,21.79,0.14398,11.0105,7.61,0.14,90.32,0.15,2.07,0.00
Jh 4d 2h,KdJd,0.178,67.68,4.92582,121.3,72.97,4.93,27.01,4.93,0.03,0.00
Jh 4d 2h,KdQd,0.099,29.33,0.54324,30.8724,77.26,0.54,22.47,0.54,0.27,0.00
Jh 4d 2h,KdTh,0.225,20.79,-0.0017,-0.1361,2.48,-0.06,11.34,0.00,86.18,0.00
Jh 4d 2h,KdQh,0.284,29.51,0.90727,51.2379,99.65,0.91,0.19,0.91,0.16,0.00
Jh 4d 2h,KdTs,0.989,17.63,-0.00141,-0.13314,0.19,-0.69,0.03,-0.34,99.78,0.00
Jh 4d 2h,KdJs,0.236,66.19,4.08572,102.875,9.15,4.09,90.82,4.09,0.03,0.00
Jh 4d 2h,KdQs,0.184,25.90,0.01843,1.18608,32.23,0.02,52.38,0.02,15.38,0.00
Jh 4d 2h,Ad9c,0.993,27.78,-0.00141,-0.08482,0.17,-0.75,0.02,-0.73,99.81,0.00
Jh 4d 2h,AdTc,0.995,31.73,-0.00135,-0.07078,0.16,-0.72,0.04,-0.47,99.80,0.00
Jh 4d 2h,AdJc,0.254,71.24,6.2475,146.152,39.13,6.25,60.85,6.25,0.02,0.00
Jh 4d 2h,AdQc,0.469,41.09,-0.00058,-0.02363,11.29,0.00,48.91,0.00,39.80,0.00
Jh 4d 2h,AdKc,0.531,46.80,0.12736,4.5359,9.68,0.13,89.38,0.13,0.94,0.00
Jh 4d 2h,AdAc,0.282,83.11,11.6145,232.926,52.10,11.62,47.89,11.61,0.01,0.00
Jh 4d 2h,Ad2d,0.169,49.26,1.66918,56.4705,58.00,1.67,41.92,1.67,0.08,0.00
Jh 4d 2h,Ad3d,0.138,39.61,2.53302,106.584,99.25,2.53,0.73,2.42,0.02,0.00
Jh 4d 2h,Ad5d,0.156,39.61,2.44959,103.073,99.02,2.45,0.95,2.39,0.03,0.00
Jh 4d 2h,Ad6d,0.559,30.16,-0.00133,-0.07338,0.32,-0.25,0.23,-0.23,99.45,0.00
Jh 4d 2h,Ad7d,0.729,30.36,-0.00129,-0.07067,0.37,-0.24,0.21,-0.20,99.42,0.00
Jh 4d 2h,Ad8d,0.453,30.69,-0.00108,-0.05891,0.58,-0.08,0.35,-0.17,99.08,0.00
Jh 4d 2h,Ad9d,0.223,31.09,-0.00105,-0.05605,0.72,-0.06,0.48,-0.13,98.80,0.00
Jh 4d 2h,AdTd,0.403,34.83,-0.00014,-0.00666,2.08,0.00,28.92,0.00,69.00,0.00
Jh 4d 2h,AdJd,0.292,72.33,6.9279,159.638,83.68,6.93,16.30,6.93,0.02,0.00
Jh 4d 2h,AdQd,0.412,43.43,0.63009,24.1787,7.52,0.63,92.26,0.63,0.22,0.00
Jh 4d 2h,AdKd,0.479,49.32,1.08452,36.6457,0.18,1.05,99.70,1.09,0.12,0.00
Jh 4d 2h,Ad9h,0.949,30.45,-0.00141,-0.07723,0.24,-0.48,0.06,-0.45,99.70,0.00
Jh 4d 2h,AdTh,0.637,34.43,-0.00123,-0.05954,0.52,-0.13,0.32,-0.17,99.16,0.00
Jh 4d 2h,AdQh,0.304,44.67,0.865,32.2732,61.02,0.87,38.81,0.87,0.18,0.00
Jh 4d 2h,AdKh,0.514,50.60,1.24404,40.974,30.59,1.24,69.30,1.25,0.11,0.00
Jh 4d 2h,Ad9s,0.993,27.78,-0.00141,-0.08482,0.17,-0.75,0.02,-0.73,99.81,0.00
Jh 4d 2h,AdTs,0.995,31.73,-0.00135,-0.07078,0.16,-0.72,0.04,-0.47,99.80,0.00
Jh 4d 2h,AdJs,0.254,71.24,6.24743,146.15,39.39,6.25,60.59,6.25,0.02,0.00
Jh 4d 2h,AdQs,0.469,41.09,-0.00059,-0.02383,11.29,0.00,48.91,0.00,39.80,0.00
Jh 4d 2h,AdKs,0.531,46.80,0.12736,4.53595,9.64,0.13,89.42,0.13,0.94,0.00
Jh 4d 2h,3h3c,0.399,44.06,0.33544,12.6891,53.79,0.34,45.74,0.34,0.46,0.00
Jh 4d 2h,3h3d,0.328,44.10,0.36776,13.8978,93.79,0.37,5.79,0.37,0.42,0.00
Jh 4d 2h,4h4c,0.469,87.78,15.6378,296.898,99.89,15.64,0.10,15.50,0.01,0.00
Jh 4d 2h,5h5c,0.437,44.54,0.36011,13.4749,69.95,0.36,29.63,0.36,0.42,0.00
Jh 4d 2h,5h5d,0.434,44.58,0.39178,14.6456,95.49,0.39,4.14,0.39,0.37,0.00
Jh 4d 2h,6h6c,0.463,46.03,0.28367,10.2717,4.91,0.28,94.55,0.29,0.53,0.00
Jh 4d 2h,6h6d,0.463,46.08,0.32254,11.6659,50.83,0.32,48.71,0.32,0.46,0.00
Jh 4d 2h,6h5h,0.340,51.02,6.3905,208.745,90.06,6.39,9.92,6.39,0.02,0.00
Jh 4d 2h,7h7c,0.520,49.01,0.29567,10.0557,10.43,0.30,89.05,0.30,0.52,0.00
Jh 4d 2h,7h7d,0.457,49.06,0.33069,11.2343,84.60,0.33,14.95,0.33,0.45,0.00
Jh 4d 2h,7h6h,0.313,43.17,3.70193,142.911,63.26,3.70,36.70,3.70,0.04,0.00
Jh 4d 2h,8h8c,0.607,51.64,0.5845,18.8638,20.06,0.58,79.68,0.59,0.26,0.00
Jh 4d 2h,8h8d,0.587,51.69,0.61202,19.7343,46.54,0.61,53.23,0.61,0.24,0.00
Jh 4d 2h,8h7h,0.363,43.87,3.6891,140.154,58.10,3.69,41.86,3.69,0.04,0.00
Jh 4d 2h,9h9c,0.215,53.75,1.04156,32.297,39.69,1.04,60.17,1.04,0.14,0.00
Jh 4d 2h,9h9d,0.165,53.80,1.07552,33.3207,40.40,1.08,59.47,1.08,0.13,0.00
Jh 4d 2h,9h8h,0.411,44.21,3.82613,144.251,22.65,3.83,77.31,3.83,0.04,0.00
Jh 4d 2h,ThTc,0.349,55.55,1.34828,40.4553,16.52,1.35,83.37,1.35,0.11,0.00
Jh 4d 2h,ThTd,0.313,55.67,1.41812,42.456,14.53,1.42,85.37,1.42,0.10,0.00
Jh 4d 2h,Th8h,0.140,43.95,4.54315,172.272,44.60,4.54,55.37,4.54,0.03,0.00
Jh 4d 2h,Th9h,0.160,44.83,4.86312,180.807,43.74,4.86,56.23,4.86,0.03,0.00
Jh 4d 2h,QhTc,0.069,20.16,0.65902,54.4726,81.52,0.66,18.20,0.66,0.28,0.00
