Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Jh 9d 2h,Ah7c,0.998,28.20,-0.01182,-0.69889,0.75,-1.54,0.24,-0.13,99.02,0.00
Jh 9d 2h,Ah8c,0.998,30.10,-0.28095,-15.5561,18.58,-1.51,11.08,0.00,70.35,0.00
Jh 9d 2h,Ah9c,0.999,57.84,3.06487,88.3145,0.01,0.97,99.94,3.07,0.05,0.00
Jh 9d 2h,AhTc,0.998,35.09,-0.29992,-14.2439,40.07,-1.17,59.29,0.29,0.64,0.00
Jh 9d 2h,AhJc,0.997,73.74,7.74822,175.127,21.74,8.99,78.25,7.41,0.02,0.00
Jh 9d 2h,Ah2d,0.997,43.41,1.82315,69.9954,37.88,2.33,62.02,1.52,0.09,0.00
Jh 9d 2h,Ah3d,0.998,26.07,-0.01524,-0.97424,0.95,-1.55,0.21,-0.21,98.84,0.00
Jh 9d 2h,Ah4d,0.998,26.40,-0.01609,-1.01596,1.02,-1.53,0.23,-0.19,98.75,0.00
Jh 9d 2h,Ah5d,0.998,26.99,-0.01782,-1.10025,1.15,-1.51,0.27,-0.15,98.58,0.00
Jh 9d 2h,Ah6d,0.999,26.57,-0.00742,-0.46562,0.44,-1.62,0.14,-0.24,99.43,0.00
Jh 9d 2h,Ah7d,0.998,28.22,-0.01322,-0.78057,0.81,-1.58,0.26,-0.14,98.93,0.00
Jh 9d 2h,Ah8d,0.998,30.11,-0.41302,-22.8607,27.83,-1.48,7.72,0.00,64.45,0.00
Jh 9d 2h,AhTd,0.998,35.15,-0.55134,-26.1416,57.83,-1.17,41.57,0.30,0.60,0.00
Jh 9d 2h,AhJd,0.997,73.72,8.16374,184.578,32.56,9.67,67.43,7.44,0.02,0.00
Jh 9d 2h,Ah3h,0.996,50.74,4.41019,144.876,73.88,4.23,26.10,4.93,0.03,0.00
Jh 9d 2h,Ah4h,0.996,51.01,4.40116,143.805,59.85,4.04,40.12,4.94,0.03,0.00
Jh 9d 2h,Ah5h,0.996,51.43,4.42588,143.416,52.30,3.94,47.67,4.96,0.03,0.00
Jh 9d 2h,Ah6h,0.997,51.27,4.46825,145.244,21.38,3.73,78.59,4.67,0.03,0.00
Jh 9d 2h,Ah7h,0.997,52.30,4.40669,140.429,26.71,3.45,73.26,4.76,0.03,0.00
Jh 9d 2h,Ah8h,0.997,53.43,4.75673,148.37,25.38,4.20,74.59,4.95,0.03,0.00
Jh 9d 2h,Ah9h,0.995,72.63,9.80062,224.907,55.57,10.54,44.41,8.88,0.01,0.00
Jh 9d 2h,AhTh,0.998,56.63,5.18768,152.668,17.70,4.43,82.28,5.35,0.02,0.00
Jh 9d 2h,Ah2s,0.997,43.34,1.62981,62.6704,23.37,2.15,76.53,1.47,0.10,0.00
Jh 9d 2h,Ah3s,0.998,26.00,-0.01421,-0.9108,0.89,-1.55,0.20,-0.23,98.92,0.00
Jh 9d 2h,Ah4s,0.998,26.33,-0.01494,-0.94557,0.95,-1.53,0.21,-0.20,98.84,0.00
Jh 9d 2h,Ah5s,0.998,26.92,-0.01615,-0.99971,1.04,-1.51,0.24,-0.17,98.72,0.00
Jh 9d 2h,Ah6s,0.999,26.51,-0.00724,-0.45481,0.42,-1.62,0.13,-0.26,99.44,0.00
Jh 9d 2h,Ah7s,0.998,28.20,-0.01182,-0.69887,0.75,-1.54,0.24,-0.13,99.02,0.00
Jh 9d 2h,Ah8s,0.998,30.10,-0.28068,-15.5411,18.56,-1.51,11.08,0.00,70.36,0.00
Jh 9d 2h,Ah9s,0.999,57.84,3.06487,88.3145,0.01,0.97,99.94,3.07,0.05,0.00
Jh 9d 2h,AhTs,0.998,35.09,-0.29981,-14.2384,40.06,-1.17,59.29,0.29,0.64,0.00
Jh 9d 2h,AhJs,0.997,73.74,7.74922,175.15,21.80,8.99,78.18,7.41,0.02,0.00
Jh 9d 2h,6s6c,0.999,40.20,-0.00229,-0.09485,0.07,-1.82,0.36,-0.27,99.57,0.00
Jh 9d 2h,6s6d,0.999,40.26,-0.0023,-0.09505,0.07,-1.76,0.44,-0.24,99.49,0.00
Jh 9d 2h,6s6h,0.998,42.72,0.12453,4.85791,0.10,-1.27,98.86,0.13,1.04,0.00
Jh 9d 2h,6s5s,0.999,13.22,-0.00181,-0.22801,0.04,-3.25,0.04,-1.66,99.93,0.00
Jh 9d 2h,7s7c,0.999,42.84,-0.00267,-0.10395,0.12,-1.86,0.41,-0.12,99.47,0.00
Jh 9d 2h,7s7d,0.999,42.87,-0.00281,-0.10911,0.12,-1.81,0.61,-0.09,99.27,0.00
Jh 9d 2h,7s7h,0.999,45.32,0.24465,8.99691,0.05,-1.31,99.36,0.25,0.59,0.00
Jh 9d 2h,7s6s,0.999,13.41,-0.00177,-0.22024,0.04,-3.04,0.04,-1.63,99.92,0.00
Jh 9d 2h,8s8c,0.998,45.68,-0.0036,-0.13121,0.20,-1.71,17.21,0.00,82.59,0.00
Jh 9d 2h,8s8d,0.998,45.62,-0.00343,-0.12523,0.21,-1.68,60.72,0.00,39.07,0.00
Jh 9d 2h,8s8h,0.999,48.13,0.40055,13.8711,0.03,-1.21,99.57,0.40,0.40,0.00
Jh 9d 2h,8s7s,0.999,25.12,-0.00334,-0.2216,0.16,-1.84,0.11,-0.38,99.73,0.00
Jh 9d 2h,9s9c,0.992,89.26,25.0466,467.679,99.72,25.06,0.28,21.34,0.00,0.00
Jh 9d 2h,9s9h,0.993,90.27,25.7376,475.176,99.98,25.74,0.02,21.79,0.01,0.00
Jh 9d 2h,9s7s,0.999,50.26,0.97078,32.1895,6.91,-0.55,92.95,1.09,0.14,0.00
Jh 9d 2h,9s8s,0.999,51.15,0.94441,30.7733,4.79,-0.58,95.06,1.02,0.15,0.00
Jh 9d 2h,TsTc,0.999,54.39,1.38536,42.455,0.01,0.01,99.88,1.39,0.11,0.00
Jh 9d 2h,TsTd,0.999,54.52,1.42582,43.5841,0.01,-0.02,99.88,1.43,0.11,0.00
Jh 9d 2h,TsTh,0.999,57.05,1.95528,57.1265,0.01,0.74,99.91,1.96,0.08,0.00
Jh 9d 2h,Ts7s,0.998,25.97,-0.00603,-0.38686,0.45,-1.32,8.92,0.00,90.63,0.00
Jh 9d 2h,Ts8s,0.997,37.18,1.91692,85.9327,38.86,1.63,61.07,2.10,0.07,0.00
Jh 9d 2h,Ts9s,0.999,53.46,1.23911,38.6331,0.02,0.01,99.86,1.24,0.13,0.00
Jh 9d 2h,JsTc,0.999,60.66,2.6298,72.2523,0.20,1.23,99.74,2.63,0.06,0.00
Jh 9d 2h,JsTd,0.999,60.80,2.67047,73.2028,0.40,1.16,99.55,2.68,0.05,0.00
Jh 9d 2h,JsTh,0.998,63.26,3.13214,82.5181,7.02,1.54,92.94,3.25,0.04,0.00
Jh 9d 2h,Js8s,0.999,59.46,2.59333,72.6937,0.02,0.45,99.92,2.60,0.06,0.00
Jh 9d 2h,Js9s,0.996,80.78,16.4614,339.615,99.54,16.47,0.45,13.63,0.00,0.00
Jh 9d 2h,JsTs,0.999,60.64,2.6118,71.7883,1.53,1.23,98.41,2.63,0.06,0.00
Jh 9d 2h,QsTc,0.997,39.68,1.51472,63.6177,24.22,0.89,75.70,1.72,0.08,0.00
Jh 9d 2h,QsJc,0.998,64.59,3.70346,95.556,1.82,6.07,98.14,3.66,0.04,0.00
Jh 9d 2h,QsTd,0.997,39.77,1.69722,71.1239,5.71,0.88,94.20,1.75,0.08,0.00
Jh 9d 2h,QsJd,0.998,64.57,3.67702,94.9092,0.05,6.11,99.91,3.68,0.04,0.00
Jh 9d 2h,QsTh,0.996,42.30,1.87653,73.9392,45.63,1.37,54.31,2.31,0.06,0.00
Jh 9d 2h,Qs6s,0.999,15.15,-0.00195,-0.21502,0.06,-2.69,0.02,-1.43,99.92,0.00
