Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 9d 2h,KhQs,1.000,38.16,1.15016,50.2297,0.33,1.49,99.67,1.15
Jh 9d 2h,Ah2c,1.000,44.08,1.62605,61.4806,0.27,1.77,99.73,1.63
Jh 9d 2h,Ah3c,1.000,25.84,0.14611,9.42537,0.16,1.36,99.84,0.14
Jh 9d 2h,Ah4c,1.000,26.14,0.14582,9.29874,0.17,1.37,99.83,0.14
Jh 9d 2h,Ah5c,1.000,26.69,0.14474,9.03784,0.17,1.40,99.83,0.14
Jh 9d 2h,Ah6c,1.000,26.26,0.1273,8.07797,0.15,1.50,99.85,0.13
Jh 9d 2h,Ah7c,1.000,28.06,0.13157,7.81361,0.17,1.54,99.83,0.13
Jh 9d 2h,Ah8c,1.000,30.20,0.14597,8.05488,0.20,1.42,99.80,0.14
Jh 9d 2h,Ah9c,1.000,59.66,3.29231,91.9734,0.14,1.77,99.86,3.29
Jh 9d 2h,AhTc,1.000,35.39,0.46328,21.8166,0.18,1.68,99.82,0.46
Jh 9d 2h,AhJc,1.000,75.11,7.44904,165.295,0.31,5.64,99.69,7.45
Jh 9d 2h,Ah2d,1.000,44.15,1.66833,62.9791,0.26,1.62,99.74,1.67
Jh 9d 2h,Ah3d,1.000,25.90,0.14599,9.39472,0.17,1.39,99.83,0.14
Jh 9d 2h,Ah4d,1.000,26.20,0.14574,9.27094,0.18,1.40,99.82,0.14
Jh 9d 2h,Ah5d,1.000,26.75,0.14454,9.00389,0.18,1.42,99.82,0.14
Jh 9d 2h,Ah6d,1.000,26.33,0.12798,8.10178,0.15,1.52,99.85,0.13
Jh 9d 2h,Ah7d,1.000,28.13,0.13488,7.99095,0.17,1.58,99.83,0.13
Jh 9d 2h,Ah8d,1.000,30.25,0.14836,8.17505,0.21,1.54,99.79,0.15
Jh 9d 2h,AhTd,1.000,35.45,0.47822,22.4841,0.19,1.66,99.81,0.48
Jh 9d 2h,AhJd,1.000,75.10,7.47908,165.991,0.34,5.66,99.66,7.49
Jh 9d 2h,Ah3h,1.000,50.70,4.89483,160.919,0.38,3.86,99.62,4.90
Jh 9d 2h,Ah4h,1.000,50.95,4.90991,160.617,0.38,4.01,99.62,4.91
Jh 9d 2h,Ah5h,1.000,51.35,4.92193,159.742,0.38,4.07,99.62,4.93
Jh 9d 2h,Ah6h,1.000,51.18,4.64675,151.309,0.32,3.56,99.68,4.65
Jh 9d 2h,Ah7h,1.000,52.31,4.72853,150.666,0.29,3.88,99.71,4.73
