Flop,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Ah Qd Jc,As9d,1.000,47.96,1.64567,57.1858,17.21,1.65,82.79,1.65
Ah Qd Jc,AsTd,1.000,59.10,3.10666,87.6047,4.07,3.10,95.93,3.11
Ah Qd Jc,AsJd,1.000,69.28,5.26471,126.65,7.48,5.27,92.52,5.26
Ah Qd Jc,AsKd,1.000,67.92,4.41541,108.349,18.78,4.42,81.22,4.42
Ah Qd Jc,AsAd,1.000,89.54,11.4119,212.413,51.78,11.41,48.22,11.41
Ah Qd Jc,As9h,1.000,47.98,1.64427,57.1209,13.51,1.64,86.49,1.64
Ah Qd Jc,AsTh,1.000,58.82,3.07032,86.9981,3.28,3.06,96.72,3.07
Ah Qd Jc,AsJh,1.000,69.07,5.19023,125.244,4.90,5.19,95.10,5.19
Ah Qd Jc,AsQh,1.000,76.86,7.12947,154.602,17.24,7.13,82.76,7.13
Ah Qd Jc,AsKh,1.000,67.97,4.41021,108.145,10.47,4.41,89.53,4.41
Ah Qd Jc,As2s,1.000,48.66,1.81964,62.3249,9.36,1.82,90.64,1.82
Ah Qd Jc,As3s,1.000,48.66,1.81955,62.3218,9.35,1.82,90.65,1.82
Ah Qd Jc,As4s,1.000,48.66,1.81955,62.3218,9.34,1.82,90.66,1.82
Ah Qd Jc,As5s,1.000,48.66,1.82127,62.3807,8.92,1.82,91.08,1.82
Ah Qd Jc,As6s,1.000,47.36,1.7836,62.7645,1.66,1.74,98.34,1.78
Ah Qd Jc,As7s,1.000,47.35,1.78535,62.8393,1.62,1.74,98.38,1.79
Ah Qd Jc,As8s,1.000,47.94,1.74915,60.8047,3.20,1.73,96.80,1.75
Ah Qd Jc,As9s,1.000,47.93,1.64067,57.0523,12.54,1.64,87.46,1.64
Ah Qd Jc,AsTs,1.000,58.67,3.05037,86.6577,4.63,3.05,95.37,3.05
Ah Qd Jc,AsJs,1.000,68.90,5.17287,125.138,10.45,5.17,89.55,5.17
Ah Qd Jc,AsQs,1.000,76.68,7.09928,154.309,16.93,7.10,83.07,7.10
Ah Qd Jc,AsKs,1.000,67.85,4.39306,107.919,9.98,4.38,90.02,4.39
