Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Jh 9d 2h,AsKh,0.780,46.65,1.05482,37.6833,0.06,2.27,99.79,1.06,0.15,0.00
Jh 9d 2h,AsAh,0.502,82.31,10.3669,209.923,29.03,10.50,70.96,10.31,0.01,0.00
Jh 9d 2h,As2s,0.851,44.22,0.69429,26.1676,0.11,1.67,99.67,0.69,0.22,0.00
Jh 9d 2h,As3s,0.995,21.49,0.00053,0.04141,0.09,0.67,0.01,-0.91,99.89,0.00
Jh 9d 2h,As4s,0.995,21.49,0.00053,0.04135,0.09,0.67,0.01,-0.91,99.89,0.00
Jh 9d 2h,As5s,0.995,21.49,0.00052,0.04039,0.09,0.66,0.01,-0.90,99.89,0.00
Jh 9d 2h,As6s,0.998,20.46,0.00003,0.00268,0.07,0.17,0.01,-1.06,99.92,0.00
Jh 9d 2h,As7s,0.998,21.75,0.00015,0.01141,0.08,0.30,0.01,-0.98,99.91,0.00
Jh 9d 2h,As8s,0.997,23.30,0.0003,0.0217,0.09,0.43,0.01,-0.83,99.90,0.00
Jh 9d 2h,As9s,0.980,55.99,1.68663,50.2098,0.08,2.34,99.80,1.69,0.12,0.00
Jh 9d 2h,AsTs,0.996,28.27,0.00037,0.02171,0.10,0.47,0.02,-0.66,99.88,0.00
Jh 9d 2h,AsJs,0.694,70.03,5.27489,125.534,11.25,5.93,88.72,5.19,0.03,0.00
Jh 9d 2h,AsQs,0.917,36.70,0.00223,0.10149,0.17,1.17,0.19,0.10,99.64,0.00
Jh 9d 2h,AsKs,0.902,43.33,0.10045,3.86339,0.24,1.05,44.30,0.22,55.46,0.00
