Flop,Turn,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 29%,BET 29 EV,BET 13%,BET 13 EV,CHECK%,CHECK EV
Ah 8d 2c,3c,JsTs,0.002,9.85,0.23591,9.97652,0.33,-1.59,0.03,-1.04,99.64,0.24
Ah 8d 2c,3c,QsTc,0.002,10.10,0.26402,10.8925,0.83,-0.73,0.09,-0.26,99.08,0.27
Ah 8d 2c,3c,QsJc,0.002,11.10,0.2545,9.5505,1.12,-0.45,0.19,-0.16,98.69,0.26
Ah 8d 2c,3c,QsTd,0.002,9.53,0.24919,10.8955,0.24,-2.20,0.02,-1.38,99.74,0.26
Ah 8d 2c,3c,QsJd,0.002,10.55,0.23205,9.16667,0.25,-2.20,0.03,-0.96,99.72,0.24
Ah 8d 2c,3c,QsTh,0.002,9.49,0.24438,10.7283,0.22,-2.43,0.02,-1.48,99.76,0.25
Ah 8d 2c,3c,QsJh,0.002,10.41,0.22197,8.88542,0.23,-2.41,0.02,-1.21,99.75,0.23
Ah 8d 2c,3c,Qs8s,0.003,29.89,3.02311,42.1425,28.80,3.00,70.17,3.03,1.03,2.82
Ah 8d 2c,3c,Qs9s,0.002,10.83,0.29044,11.1725,0.26,-2.08,0.02,-1.13,99.72,0.30
Ah 8d 2c,3c,QsTs,0.002,11.07,0.27135,10.2119,0.31,-1.72,0.02,-0.84,99.67,0.28
Ah 8d 2c,3c,QsJs,0.002,11.57,0.25449,9.16294,0.30,-1.82,0.05,-0.55,99.65,0.26
Ah 8d 2c,3c,KsTc,0.002,11.50,0.32007,11.5949,0.93,-0.62,0.08,-0.44,98.99,0.33
Ah 8d 2c,3c,KsJc,0.002,11.83,0.31171,10.9752,1.31,-0.31,0.13,-0.36,98.56,0.32
Ah 8d 2c,3c,KsQc,0.002,12.30,0.33707,11.4203,1.09,-0.32,0.14,-0.40,98.77,0.35
Ah 8d 2c,3c,KsTd,0.002,10.93,0.32063,12.2258,0.24,-2.02,0.02,-1.64,99.74,0.33
Ah 8d 2c,3c,KsJd,0.002,11.06,0.29974,11.2899,0.25,-2.06,0.02,-1.31,99.72,0.31
Ah 8d 2c,3c,KsQd,0.002,11.71,0.32032,11.3943,0.26,-1.96,0.04,-0.86,99.70,0.33
Ah 8d 2c,3c,KsTh,0.002,10.89,0.31698,12.127,0.22,-2.25,0.02,-1.74,99.76,0.32
Ah 8d 2c,3c,KsJh,0.002,10.81,0.28893,11.1415,0.23,-2.26,0.02,-1.56,99.75,0.30
Ah 8d 2c,3c,KsQh,0.002,11.48,0.31801,11.5452,0.24,-2.28,0.02,-1.15,99.74,0.32
Ah 8d 2c,3c,Ks2s,0.054,16.80,1.84079,45.6624,54.18,1.84,44.51,1.85,1.31,1.57
Ah 8d 2c,3c,Ks3s,0.002,16.58,1.429,35.9122,1.64,0.90,33.86,1.41,64.50,1.45
Ah 8d 2c,3c,Ks4s,0.002,18.24,3.18141,72.6593,3.86,2.90,95.96,3.19,0.18,2.27
Ah 8d 2c,3c,Ks5s,0.002,18.31,2.77423,63.1397,20.02,2.70,79.55,2.80,0.43,2.17
Ah 8d 2c,3c,Ks6s,0.002,10.50,0.16751,6.64411,0.38,-1.58,0.02,-1.21,99.60,0.17
Ah 8d 2c,3c,Ks7s,0.002,10.66,0.17246,6.74397,0.36,-1.61,0.02,-1.20,99.61,0.18
Ah 8d 2c,3c,Ks8s,0.041,32.40,3.58782,46.1459,51.91,3.58,46.20,3.60,1.89,3.61
Ah 8d 2c,3c,Ks9s,0.002,12.22,0.36059,12.293,0.27,-1.90,0.02,-1.37,99.71,0.37
Ah 8d 2c,3c,KsTs,0.002,12.44,0.34341,11.5001,0.32,-1.54,0.03,-1.10,99.65,0.35
Ah 8d 2c,3c,KsJs,0.002,12.35,0.32521,10.9736,0.31,-1.67,0.03,-0.88,99.66,0.33
Ah 8d 2c,3c,KsQs,0.002,12.21,0.32941,11.2447,0.28,-1.84,0.05,-0.73,99.67,0.34
Ah 8d 2c,3c,As4c,0.002,48.04,8.97959,77.8896,20.21,8.97,72.39,8.98,7.39,8.96
Ah 8d 2c,3c,As5c,0.001,48.56,9.07452,77.8668,67.60,9.09,10.56,8.97,21.84,9.07
Ah 8d 2c,3c,As6c,0.001,43.85,5.83929,55.4915,48.50,5.84,30.10,5.83,21.40,5.86
Ah 8d 2c,3c,As7c,0.001,44.15,5.83325,55.056,24.04,5.79,42.16,5.83,33.80,5.88
Ah 8d 2c,3c,As8c,0.104,85.58,25.7627,125.432,51.18,25.76,42.52,25.76,6.30,25.75
Ah 8d 2c,3c,As9c,0.002,46.37,6.89587,61.9679,80.46,6.90,17.52,6.90,2.02,6.69
Ah 8d 2c,3c,AsTc,0.002,50.58,8.06782,66.4565,19.50,8.00,78.90,8.09,1.60,7.62
Ah 8d 2c,3c,AsJc,0.003,56.68,9.90457,72.8083,1.55,9.92,77.49,9.93,20.96,9.82
Ah 8d 2c,3c,As2d,0.014,74.26,18.9234,106.185,0.43,17.94,89.88,18.93,9.69,18.89
Ah 8d 2c,3c,As3d,0.002,75.86,19.8865,109.227,0.22,17.67,79.67,19.89,20.11,19.88
Ah 8d 2c,3c,As4d,0.002,47.74,8.79386,76.7591,7.02,8.70,87.09,8.80,5.89,8.77
Ah 8d 2c,3c,As5d,0.001,48.13,8.78291,76.0284,26.21,8.77,40.62,8.77,33.18,8.81
Ah 8d 2c,3c,As6d,0.001,43.56,5.56979,53.2719,45.54,5.56,49.22,5.59,5.24,5.52
Ah 8d 2c,3c,As7d,0.001,43.62,5.43596,51.9255,39.25,5.42,44.68,5.45,16.07,5.44
Ah 8d 2c,3c,As9d,0.002,45.21,5.95409,54.8797,22.14,5.95,68.33,5.97,9.53,5.83
Ah 8d 2c,3c,AsTd,0.002,49.70,7.12217,59.7133,7.74,7.01,60.87,7.15,31.38,7.10
Ah 8d 2c,3c,AsJd,0.003,55.67,9.30122,69.6157,2.36,9.30,55.51,9.30,42.13,9.30
Ah 8d 2c,3c,As2h,0.024,74.27,18.9101,106.089,0.49,17.94,87.36,18.91,12.15,18.92
Ah 8d 2c,3c,As3h,0.002,75.86,19.9011,109.309,0.23,17.67,50.83,19.90,48.94,19.91
Ah 8d 2c,3c,As4h,0.002,47.80,8.82165,76.89,6.77,8.74,86.47,8.83,6.76,8.81
Ah 8d 2c,3c,As5h,0.001,48.20,8.80079,76.0812,33.32,8.78,19.06,8.75,47.61,8.83
Ah 8d 2c,3c,As6h,0.001,43.26,5.4565,52.5543,61.93,5.46,30.41,5.46,7.66,5.42
Ah 8d 2c,3c,As7h,0.001,43.25,5.39074,51.9364,7.91,5.22,80.90,5.42,11.18,5.32
Ah 8d 2c,3c,As8h,0.099,84.27,27.2521,134.743,78.95,27.26,18.61,27.23,2.44,27.19
Ah 8d 2c,3c,As9h,0.001,45.27,6.08664,56.0257,18.20,6.04,68.22,6.11,13.58,6.03
Ah 8d 2c,3c,AsTh,0.002,49.59,7.10457,59.693,6.58,6.97,62.96,7.13,30.46,7.07
Ah 8d 2c,3c,AsJh,0.003,55.32,9.16004,68.9925,2.99,9.19,64.01,9.17,33.00,9.14
Ah 8d 2c,3c,As2s,0.024,74.30,18.9242,106.122,0.54,18.02,66.89,18.92,32.57,18.94
Ah 8d 2c,3c,As3s,0.014,75.84,19.8711,109.17,0.22,17.65,72.59,19.89,27.20,19.85
Ah 8d 2c,3c,As4s,0.017,47.94,8.85585,76.9768,9.54,8.83,74.86,8.86,15.60,8.86
Ah 8d 2c,3c,As5s,0.003,48.33,8.8207,76.0511,28.90,8.77,8.68,8.72,62.42,8.86
Ah 8d 2c,3c,As6s,0.001,43.75,5.64029,53.7184,47.80,5.63,15.84,5.60,36.37,5.67
Ah 8d 2c,3c,As7s,0.001,44.10,5.65694,53.4528,4.91,5.42,10.10,5.58,85.00,5.68
Ah 8d 2c,3c,As8s,0.108,84.73,27.0607,133.067,82.88,27.07,15.44,27.03,1.68,27.00
Ah 8d 2c,3c,As9s,0.005,46.54,6.4352,57.6118,11.66,6.36,25.07,6.47,63.28,6.44
Ah 8d 2c,3c,AsTs,0.003,51.02,7.68793,62.7888,3.90,7.50,0.64,7.64,95.46,7.70
Ah 8d 2c,4c,6c5c,0.221,32.13,10.4943,136.079,1.42,9.84,98.25,10.50,0.33,10.48
Ah 8d 2c,4c,7c6c,0.129,25.68,7.58706,123.126,9.55,7.42,90.26,7.61,0.19,7.23
Ah 8d 2c,4c,8c7c,0.185,36.74,8.31542,94.2963,57.86,8.30,39.72,8.33,2.41,8.32
Ah 8d 2c,4c,9c8c,0.001,37.95,9.5282,104.609,75.23,9.53,24.18,9.53,0.59,8.76
Ah 8d 2c,4c,Tc8c,0.017,39.81,9.86382,103.23,63.96,9.86,34.87,9.89,1.17,9.42
Ah 8d 2c,4c,Tc9c,0.025,24.21,5.36397,92.3158,14.45,5.29,85.22,5.38,0.34,4.99
Ah 8d 2c,4c,Jc8c,0.001,41.64,10.288,102.955,94.80,10.30,3.44,10.15,1.76,10.13
Ah 8d 2c,4c,Jc9c,0.003,24.89,5.90218,98.8096,32.67,5.87,66.87,5.92,0.46,5.48
Ah 8d 2c,4c,JcTc,0.022,26.07,6.05025,96.6905,88.50,6.06,11.19,5.95,0.31,5.69
Ah 8d 2c,4c,JcTd,0.003,8.41,0.22242,11.0244,0.63,-0.64,0.04,-1.25,99.34,0.23
Ah 8d 2c,4c,JcTh,0.002,8.39,0.2169,10.7758,0.52,-0.88,0.03,-1.37,99.45,0.22
Ah 8d 2c,4c,JcTs,0.002,9.58,0.23516,10.2322,1.37,-0.16,0.07,-0.73,98.56,0.24
Ah 8d 2c,4c,Qc8c,0.011,43.90,10.3352,98.0931,58.48,10.33,26.00,10.35,15.52,10.34
Ah 8d 2c,4c,Qc9c,0.003,26.95,6.2568,96.734,26.16,6.27,73.36,6.26,0.48,5.54
Ah 8d 2c,4c,QcTc,0.006,26.97,6.5148,100.654,95.39,6.53,4.39,6.29,0.22,5.60
Ah 8d 2c,4c,QcJc,0.005,27.89,6.73971,100.683,92.59,6.75,7.17,6.61,0.24,6.05
Ah 8d 2c,4c,QcTd,0.002,9.56,0.2548,11.1107,0.62,-0.69,0.03,-1.10,99.34,0.26
Ah 8d 2c,4c,QcJd,0.002,10.52,0.23902,9.46951,0.70,-0.69,0.05,-0.78,99.25,0.25
Ah 8d 2c,4c,QcTh,0.002,9.52,0.24979,10.936,0.52,-0.91,0.03,-1.21,99.45,0.26
Ah 8d 2c,4c,QcJh,0.002,10.38,0.23353,9.37685,0.58,-0.87,0.04,-1.07,99.39,0.24
Ah 8d 2c,4c,QcTs,0.002,11.10,0.26819,10.0629,1.31,-0.22,0.07,-0.57,98.62,0.28
Ah 8d 2c,4c,QcJs,0.002,11.55,0.28288,10.2074,1.18,-0.31,0.11,-0.40,98.71,0.29
Ah 8d 2c,4c,Kc3c,0.008,33.27,9.788,122.59,1.41,9.35,98.48,9.80,0.11,8.96
Ah 8d 2c,4c,Kc5c,0.003,33.12,9.53893,120.009,3.18,9.23,96.64,9.55,0.18,8.85
Ah 8d 2c,4c,Kc6c,0.002,27.05,6.50538,100.188,98.64,6.51,1.08,6.04,0.28,5.78
Ah 8d 2c,4c,Kc7c,0.002,26.98,6.53051,100.838,99.14,6.54,0.43,6.14,0.43,5.81
Ah 8d 2c,4c,Kc8c,0.058,45.71,10.6528,97.1013,39.00,10.64,48.54,10.67,12.46,10.65
Ah 8d 2c,4c,Kc9c,0.003,28.14,6.4304,95.2178,97.39,6.44,2.14,6.29,0.47,5.79
Ah 8d 2c,4c,KcTc,0.001,28.16,6.65773,98.5111,98.88,6.66,0.75,6.32,0.37,5.80
Ah 8d 2c,4c,KcJc,0.001,28.54,6.87695,100.417,98.58,6.88,1.08,6.54,0.34,6.26
Ah 8d 2c,4c,KcQc,0.001,29.07,6.984,100.106,93.41,6.99,6.30,6.88,0.30,6.20
Ah 8d 2c,4c,KcTd,0.001,10.87,0.29576,11.3372,0.60,-0.68,0.04,-1.23,99.37,0.30
Ah 8d 2c,4c,KcJd,0.002,11.00,0.30551,11.5682,0.67,-0.66,0.04,-0.91,99.29,0.31
Ah 8d 2c,4c,KcQd,0.002,11.65,0.33666,12.0382,1.14,-0.16,0.10,-0.07,98.76,0.34
Ah 8d 2c,4c,KcTh,0.001,10.83,0.28978,11.1456,0.50,-0.90,0.03,-1.32,99.46,0.30
Ah 8d 2c,4c,KcJh,0.002,10.75,0.28863,11.1896,0.55,-0.85,0.04,-1.20,99.41,0.30
Ah 8d 2c,4c,KcQh,0.002,11.42,0.33239,12.1307,0.63,-0.77,0.05,-0.77,99.32,0.34
Ah 8d 2c,4c,KcTs,0.001,12.38,0.32268,10.8599,1.28,-0.20,0.06,-0.69,98.66,0.33
Ah 8d 2c,4c,KcJs,0.001,12.29,0.35584,12.068,1.11,-0.27,0.09,-0.51,98.80,0.36
Ah 8d 2c,4c,KcQs,0.001,12.14,0.38419,13.1817,1.20,-0.15,0.14,-0.23,98.66,0.39
Ah 8d 2c,4c,Ac3c,0.029,59.84,18.5378,129.084,27.57,18.48,69.54,18.56,2.89,18.46
Ah 8d 2c,4c,Ac5c,0.026,60.33,18.8163,129.95,97.47,18.82,1.00,18.73,1.53,18.68
Ah 8d 2c,4c,Ac6c,0.001,56.58,15.6482,115.231,71.42,15.62,0.76,15.49,27.82,15.72
Ah 8d 2c,4c,Ac7c,0.001,56.68,15.48,113.798,4.35,15.03,0.20,14.93,95.45,15.50
Ah 8d 2c,4c,Ac8c,0.080,89.70,31.766,147.555,98.94,31.77,0.43,31.31,0.63,31.42
Ah 8d 2c,4c,Ac9c,0.012,58.40,16.3863,116.908,96.65,16.39,0.82,16.29,2.53,16.34
Ah 8d 2c,4c,AcTc,0.004,61.74,17.0296,114.921,30.07,16.93,0.59,16.79,69.34,17.08
Ah 8d 2c,4c,Ac2d,0.015,74.73,19.4845,108.644,0.49,18.70,89.73,19.50,9.78,19.42
Ah 8d 2c,4c,Ac3d,0.002,47.95,10.2944,89.4457,2.19,10.01,97.56,10.30,0.25,9.46
Ah 8d 2c,4c,Ac4d,0.002,76.40,20.523,111.93,0.16,18.41,7.64,20.47,92.19,20.53
Ah 8d 2c,4c,Ac5d,0.001,48.46,10.3006,88.5581,44.61,10.30,54.83,10.31,0.56,9.61
Ah 8d 2c,4c,Ac6d,0.001,43.76,7.42125,70.6661,97.78,7.43,1.87,7.14,0.34,6.31
Ah 8d 2c,4c,Ac7d,0.001,43.74,7.25052,69.0693,99.39,7.26,0.09,6.64,0.51,6.03
Ah 8d 2c,4c,Ac9d,0.002,45.29,7.66387,70.4996,98.29,7.67,1.28,7.42,0.43,6.34
Ah 8d 2c,4c,AcTd,0.002,49.91,8.22796,68.6887,82.11,8.25,16.06,8.20,1.82,7.67
Ah 8d 2c,4c,AcJd,0.003,56.00,9.73918,72.4693,31.11,9.76,51.09,9.76,17.80,9.65
Ah 8d 2c,4c,Ac2h,0.025,74.74,19.4787,108.589,0.52,18.71,86.96,19.49,12.52,19.45
Ah 8d 2c,4c,Ac3h,0.002,48.01,10.3421,89.7512,2.34,10.07,97.40,10.35,0.26,9.47
Ah 8d 2c,4c,Ac4h,0.002,76.40,20.5293,111.968,0.16,18.41,7.44,20.47,92.39,20.54
Ah 8d 2c,4c,Ac5h,0.001,48.52,10.3227,88.6557,63.85,10.33,35.56,10.32,0.59,9.61
Ah 8d 2c,4c,Ac6h,0.001,43.44,7.35279,70.5272,98.36,7.36,1.36,7.00,0.29,6.13
Ah 8d 2c,4c,Ac7h,0.001,43.37,7.15469,68.7446,99.41,7.16,0.08,6.53,0.51,5.86
Ah 8d 2c,4c,Ac8h,0.122,84.87,27.897,136.965,62.13,27.89,34.36,27.91,3.51,27.85
Ah 8d 2c,4c,Ac9h,0.001,45.36,7.82247,71.862,98.38,7.83,1.18,7.60,0.44,6.47
Ah 8d 2c,4c,AcTh,0.002,49.81,8.21745,68.7463,77.95,8.24,20.29,8.19,1.77,7.65
Ah 8d 2c,4c,AcJh,0.003,55.65,9.60688,71.9306,48.25,9.65,34.59,9.59,17.16,9.52
Ah 8d 2c,4c,Ac2s,0.029,74.77,19.4877,108.595,0.56,18.64,69.47,19.50,29.97,19.47
Ah 8d 2c,4c,Ac3s,0.005,48.15,10.4347,90.3056,3.89,10.25,95.82,10.45,0.29,9.53
Ah 8d 2c,4c,Ac4s,0.005,76.29,20.4343,111.597,0.16,18.28,6.92,20.39,92.92,20.44
Ah 8d 2c,4c,Ac5s,0.001,48.61,10.4232,89.3353,93.62,10.43,5.86,10.32,0.52,9.61
Ah 8d 2c,4c,Ac6s,0.001,43.87,7.60457,72.2329,98.99,7.61,0.70,7.17,0.31,6.36
Ah 8d 2c,4c,Ac7s,0.001,44.18,7.14306,67.3653,99.21,7.15,0.13,6.72,0.66,6.15
Ah 8d 2c,4c,Ac8s,0.129,85.31,27.747,135.522,67.97,27.74,29.67,27.77,2.36,27.72
Ah 8d 2c,4c,Ac9s,0.002,46.63,8.10862,72.4546,96.49,8.12,2.95,7.94,0.55,7.00
Ah 8d 2c,4c,AcTs,0.003,51.23,8.70864,70.8349,83.01,8.73,13.58,8.68,3.41,8.33
Ah 8d 2c,4c,AcJs,0.004,57.03,10.1248,73.9741,7.44,10.14,13.37,10.16,79.19,10.12
Ah 8d 2c,4c,6d6c,0.002,12.51,1.04968,34.9512,93.24,1.06,5.23,0.90,1.53,0.87
Ah 8d 2c,4c,6d5d,0.273,18.88,5.40197,119.217,85.51,5.40,12.81,5.40,1.69,5.42
Ah 8d 2c,4c,7d7c,0.001,12.18,0.80631,27.5895,0.86,-0.07,0.12,-0.46,99.01,0.82
Ah 8d 2c,4c,7d6d,0.190,10.43,2.09096,83.5363,75.78,2.10,22.90,2.09,1.32,1.85
Ah 8d 2c,4c,9d9c,0.002,31.65,3.431,45.1726,93.82,3.44,3.85,3.31,2.32,3.09
Ah 8d 2c,4c,TdTc,0.001,33.01,4.0357,50.9433,98.06,4.05,1.11,3.82,0.83,3.14
Ah 8d 2c,4c,Td9d,0.035,6.37,0.23883,15.6118,0.20,-2.37,0.02,-2.39,99.78,0.24
Ah 8d 2c,4c,JdTc,0.003,8.63,0.20682,9.98682,0.59,-0.82,0.04,-1.01,99.37,0.21
Ah 8d 2c,4c,Jd9d,0.013,6.88,0.22784,13.7974,0.19,-2.55,0.02,-2.30,99.79,0.23
Ah 8d 2c,4c,JdTd,0.028,8.56,0.20653,10.0525,0.24,-2.07,0.02,-1.86,99.74,0.21
Ah 8d 2c,4c,JdTh,0.003,8.13,0.1998,10.2399,0.19,-2.59,0.02,-2.29,99.78,0.21
Ah 8d 2c,4c,JdTs,0.002,9.33,0.21767,9.72149,0.28,-1.80,0.02,-1.59,99.70,0.22
Ah 8d 2c,4c,QdTc,0.002,9.96,0.23813,9.95982,0.90,-0.36,0.07,-0.40,99.02,0.24
Ah 8d 2c,4c,QdJc,0.002,10.70,0.23749,9.25011,1.15,-0.19,0.12,-0.23,98.73,0.24
Ah 8d 2c,4c,Qd9d,0.004,9.14,0.25068,11.4227,0.24,-1.94,0.02,-1.36,99.74,0.26
Ah 8d 2c,4c,QdTd,0.024,9.39,0.2275,10.0969,0.27,-1.70,0.02,-1.19,99.71,0.23
Ah 8d 2c,4c,QdJd,0.006,10.39,0.21875,8.77268,0.31,-1.50,0.03,-0.68,99.65,0.22
Ah 8d 2c,4c,QdTh,0.002,9.35,0.22442,10.0029,0.24,-1.97,0.02,-1.36,99.74,0.23
Ah 8d 2c,4c,QdJh,0.002,9.99,0.21112,8.80292,0.26,-1.86,0.03,-1.15,99.72,0.22
Ah 8d 2c,4c,QdTs,0.002,10.95,0.2445,9.30646,0.36,-1.20,0.03,-0.68,99.61,0.25
Ah 8d 2c,4c,QdJs,0.002,11.18,0.23646,8.81383,0.35,-1.25,0.06,-0.47,99.59,0.24
Ah 8d 2c,4c,KdTc,0.001,11.30,0.27323,10.0705,0.48,-0.81,0.04,-0.83,99.48,0.28
Ah 8d 2c,4c,KdJc,0.001,11.64,0.26756,9.57984,0.52,-0.69,0.05,-0.91,99.44,0.27
Ah 8d 2c,4c,KdQc,0.002,12.10,0.30762,10.59,0.48,-0.78,0.05,-0.96,99.48,0.31
Ah 8d 2c,4c,Kd2d,0.159,16.58,1.25465,31.5335,26.46,1.24,44.12,1.27,29.42,1.25
Ah 8d 2c,4c,Kd3d,0.005,18.12,2.45093,56.3694,1.89,2.06,97.87,2.46,0.24,1.93
Ah 8d 2c,4c,Kd4d,0.029,16.76,1.26548,31.4688,1.16,0.67,0.79,1.11,98.05,1.27
Ah 8d 2c,4c,Kd5d,0.002,17.85,2.37049,55.3451,2.30,1.98,97.45,2.38,0.25,1.82
Ah 8d 2c,4c,Kd6d,0.002,9.87,0.13708,5.78613,0.29,-1.82,0.02,-1.59,99.69,0.14
Ah 8d 2c,4c,Kd7d,0.002,9.53,0.14556,6.36466,0.22,-2.39,0.01,-2.14,99.77,0.15
Ah 8d 2c,4c,Kd9d,0.003,10.50,0.29904,11.8712,0.18,-2.62,0.02,-2.29,99.81,0.30
Ah 8d 2c,4c,KdTd,0.001,10.73,0.27337,10.6159,0.19,-2.45,0.02,-2.14,99.79,0.28
Ah 8d 2c,4c,KdJd,0.001,10.86,0.25313,9.70889,0.20,-2.44,0.02,-1.94,99.78,0.26
Ah 8d 2c,4c,KdQd,0.001,11.52,0.26672,9.64963,0.23,-1.89,0.03,-1.26,99.74,0.27
Ah 8d 2c,4c,KdTh,0.001,10.69,0.26851,10.4633,0.17,-2.68,0.02,-2.29,99.81,0.27
Ah 8d 2c,4c,KdJh,0.002,10.60,0.24602,9.6662,0.18,-2.65,0.02,-2.22,99.80,0.25
Ah 8d 2c,4c,KdQh,0.002,11.28,0.26916,9.9429,0.19,-2.55,0.02,-1.78,99.79,0.28
Ah 8d 2c,4c,KdTs,0.001,12.25,0.28512,9.69636,0.24,-1.93,0.02,-1.61,99.74,0.29
Ah 8d 2c,4c,KdJs,0.002,12.16,0.26957,9.24,0.23,-2.02,0.02,-1.52,99.74,0.28
Ah 8d 2c,4c,KdQs,0.002,12.01,0.27858,9.66262,0.23,-1.88,0.05,-1.31,99.73,0.28
Ah 8d 2c,4c,Ad3c,0.002,47.74,8.31156,72.5442,16.28,8.35,50.40,8.27,33.32,8.36
Ah 8d 2c,4c,Ad5c,0.001,48.44,8.55587,73.5967,83.08,8.58,3.42,8.44,13.50,8.46
Ah 8d 2c,4c,Ad6c,0.001,43.69,5.82875,55.5935,97.69,5.84,1.40,5.23,0.92,5.43
Ah 8d 2c,4c,Ad7c,0.001,43.89,5.37004,50.9819,45.07,5.35,2.90,5.01,52.03,5.41
Ah 8d 2c,4c,Ad8c,0.118,85.15,26.3315,128.845,54.91,26.35,39.26,26.32,5.83,26.29
Ah 8d 2c,4c,Ad9c,0.002,45.98,6.18118,56.0074,56.07,6.17,24.57,6.18,19.36,6.23
Ah 8d 2c,4c,AdTc,0.002,50.22,7.23104,59.9915,8.95,7.08,64.04,7.27,27.01,7.19
Ah 8d 2c,4c,AdJc,0.003,56.30,9.45823,70.0049,1.07,9.23,6.36,9.45,92.57,9.46
Ah 8d 2c,4c,Ad2d,0.062,73.92,18.6899,105.352,0.61,18.10,85.67,18.69,13.72,18.70
Ah 8d 2c,4c,Ad3d,0.038,47.54,8.08935,70.8975,3.72,8.03,76.99,8.09,19.29,8.10
Ah 8d 2c,4c,Ad4d,0.034,75.64,19.9662,109.979,0.23,17.89,86.01,19.98,13.76,19.94
Ah 8d 2c,4c,Ad5d,0.031,48.04,8.17821,70.9295,34.52,8.19,22.94,8.19,42.54,8.16
Ah 8d 2c,4c,Ad6d,0.001,43.44,5.26896,50.5345,86.51,5.29,11.43,5.13,2.06,5.12
Ah 8d 2c,4c,Ad7d,0.001,43.40,5.00212,48.0272,16.09,4.88,2.13,4.62,81.78,5.04
Ah 8d 2c,4c,Ad9d,0.012,44.83,5.47525,50.8926,54.91,5.47,35.26,5.50,9.83,5.43
Ah 8d 2c,4c,AdTd,0.005,49.34,6.61312,55.8521,8.24,6.52,44.14,6.64,47.62,6.60
Ah 8d 2c,4c,Ad2h,0.010,73.95,18.7385,105.588,0.55,18.10,74.89,18.74,24.56,18.75
Ah 8d 2c,4c,Ad3h,0.002,47.60,8.1686,71.504,3.29,8.06,51.75,8.14,44.96,8.21
Ah 8d 2c,4c,Ad4h,0.002,75.64,19.9718,110.014,0.23,17.89,60.48,19.98,39.29,19.98
Ah 8d 2c,4c,Ad5h,0.001,48.09,8.19466,70.997,35.72,8.20,11.17,8.19,53.11,8.19
Ah 8d 2c,4c,Ad6h,0.001,43.12,5.15655,49.8282,90.39,5.17,6.87,4.96,2.75,5.06
Ah 8d 2c,4c,Ad7h,0.001,43.01,4.84173,46.9081,7.73,4.73,0.83,4.47,91.44,4.85
Ah 8d 2c,4c,Ad8h,0.105,83.84,27.6537,137.431,73.19,27.66,23.67,27.63,3.13,27.62
Ah 8d 2c,4c,Ad9h,0.001,44.88,5.63063,52.2746,35.57,5.59,41.92,5.65,22.51,5.65
Ah 8d 2c,4c,AdTh,0.002,49.23,6.59994,55.8619,6.30,6.44,30.42,6.61,63.28,6.61
Ah 8d 2c,4c,AdJh,0.003,54.93,8.7696,66.5261,1.72,8.67,41.98,8.75,56.30,8.78
Ah 8d 2c,4c,Ad2s,0.011,73.98,18.7573,105.646,0.62,18.05,46.29,18.75,53.10,18.77
Ah 8d 2c,4c,Ad3s,0.003,47.73,8.21393,71.6992,4.35,8.14,88.80,8.22,6.85,8.19
Ah 8d 2c,4c,Ad4s,0.007,75.54,19.8924,109.722,0.23,17.77,74.78,19.91,24.99,19.87
Ah 8d 2c,4c,Ad5s,0.001,48.19,8.18525,70.7713,42.07,8.17,4.64,8.18,53.28,8.20
Ah 8d 2c,4c,Ad6s,0.001,43.55,5.36642,51.3445,94.43,5.38,3.04,5.10,2.53,5.26
Ah 8d 2c,4c,Ad7s,0.001,43.83,5.22274,49.654,1.06,4.79,0.52,4.66,98.42,5.23
Ah 8d 2c,4c,Ad8s,0.115,84.32,27.4896,135.836,75.46,27.49,21.26,27.50,3.28,27.48
Ah 8d 2c,4c,Ad9s,0.003,46.16,5.99242,54.0871,13.48,5.92,34.65,6.04,51.87,5.98
Ah 8d 2c,4c,AdTs,0.003,50.67,7.22906,59.4485,3.07,7.00,0.61,7.15,96.31,7.24
Ah 8d 2c,4c,AdJs,0.004,56.33,9.43076,69.7563,0.92,9.19,1.49,9.32,97.59,9.43
Ah 8d 2c,4c,6h6c,0.002,12.67,0.8913,29.3164,87.17,0.90,7.43,0.75,5.41,0.87
Ah 8d 2c,4c,6h6d,0.002,12.15,0.75381,25.8557,1.40,0.13,0.21,0.08,98.38,0.76
Ah 8d 2c,4c,6h5h,0.265,18.92,5.28536,116.397,61.47,5.28,37.73,5.29,0.80,5.29
Ah 8d 2c,4c,7h7c,0.001,12.30,0.80952,27.413,0.72,-0.18,0.09,-0.57,99.19,0.82
Ah 8d 2c,4c,7h7d,0.001,11.50,0.72881,26.4128,0.33,-1.15,0.02,-1.30,99.65,0.74
Ah 8d 2c,4c,7h6h,0.189,10.55,1.84505,72.8877,63.83,1.84,31.70,1.86,4.47,1.84
Ah 8d 2c,4c,8h8c,0.328,94.91,41.4503,181.964,46.37,41.46,51.01,41.44,2.62,41.39
Ah 8d 2c,4c,8h7h,0.188,19.46,1.25381,26.8424,27.86,1.23,11.53,1.26,60.61,1.26
Ah 8d 2c,4c,9h9c,0.009,31.63,3.42888,45.1628,82.90,3.45,15.01,3.38,2.10,3.06
Ah 8d 2c,4c,9h9d,0.003,30.68,2.91208,39.543,0.45,1.92,0.07,2.17,99.48,2.92
