Flop,Turn,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 14%,BET 14 EV,BET 7%,BET 7 EV,CHECK%,CHECK EV
Qd Jh 2h,3d,As9c,0.022,20.40,1.48419,60.6371,5.45,1.06,1.05,0.89,93.49,1.52
Qd Jh 2h,3d,AsTc,0.271,30.85,3.3736,91.1409,4.04,2.89,0.43,2.81,95.53,3.40
Qd Jh 2h,3d,AsJc,0.300,69.68,8.97859,107.38,0.22,7.80,0.42,8.74,99.35,8.98
Qd Jh 2h,3d,AsQc,0.988,85.73,16.2934,158.377,99.17,16.29,0.77,16.73,0.06,14.62
Qd Jh 2h,3d,AsKc,0.526,36.45,4.29163,98.111,98.96,4.30,0.42,4.02,0.62,3.93
Qd Jh 2h,3d,AsAc,0.997,85.28,17.4228,170.246,94.61,17.42,5.32,17.45,0.07,15.11
Qd Jh 2h,3d,As2d,0.471,31.82,2.88755,75.6253,2.66,2.85,0.60,2.69,96.74,2.89
Qd Jh 2h,3d,As4d,0.462,22.89,2.50897,91.3609,90.87,2.51,1.42,2.19,7.71,2.58
Qd Jh 2h,3d,As5d,0.318,23.20,2.57425,92.4716,96.70,2.58,0.66,2.25,2.64,2.60
Qd Jh 2h,3d,As6d,0.033,16.03,0.50302,26.1555,1.94,0.49,90.75,0.49,7.31,0.70
Qd Jh 2h,3d,As7d,0.018,16.65,0.66717,33.4,1.29,0.57,93.62,0.66,5.08,0.79
Qd Jh 2h,3d,As8d,0.021,17.93,0.91089,42.3315,3.90,0.93,88.50,0.88,7.60,1.27
Qd Jh 2h,3d,As9d,0.033,20.24,1.12605,46.3589,30.04,1.13,59.03,1.05,10.93,1.51
Qd Jh 2h,3d,AsTd,0.103,31.10,3.34184,89.5455,20.90,3.13,3.23,3.01,75.87,3.42
Qd Jh 2h,3d,AsJd,0.186,70.34,9.25231,109.615,0.28,8.76,1.16,9.25,98.56,9.25
Qd Jh 2h,3d,AsKd,0.276,36.70,4.5684,103.745,99.12,4.57,0.37,4.32,0.51,4.13
Qd Jh 2h,3d,AsAd,0.997,85.67,17.851,173.648,98.11,17.85,1.82,17.92,0.07,15.44
Qd Jh 2h,3d,As3h,0.943,34.91,3.19252,76.2008,14.77,3.34,0.84,2.99,84.39,3.17
Qd Jh 2h,3d,As4h,0.934,22.62,2.59594,95.6292,35.58,2.43,2.53,2.20,61.89,2.71
Qd Jh 2h,3d,As5h,0.932,22.95,2.4792,90.0409,96.54,2.47,0.62,2.30,2.84,2.85
Qd Jh 2h,3d,As6h,0.770,15.71,1.07481,57.0306,2.25,0.44,2.91,0.51,94.84,1.11
Qd Jh 2h,3d,As7h,0.355,16.33,1.18308,60.362,1.16,0.58,0.48,0.58,98.36,1.19
Qd Jh 2h,3d,As8h,0.279,17.02,1.22499,59.9831,2.72,0.77,0.89,0.66,96.39,1.24
Qd Jh 2h,3d,As9h,0.247,19.55,0.97818,41.6978,86.55,0.94,2.01,0.79,11.44,1.34
Qd Jh 2h,3d,AsTh,0.442,31.07,3.27496,87.8433,36.94,3.07,1.93,2.86,61.13,3.41
Qd Jh 2h,3d,AsQh,0.994,86.41,17.0471,164.402,99.30,17.05,0.65,17.37,0.05,15.17
Qd Jh 2h,3d,AsKh,0.678,35.75,4.29872,100.194,96.69,4.31,2.46,4.06,0.85,4.18
Qd Jh 2h,3d,AsAh,0.997,85.46,17.9959,175.474,97.42,18.00,2.52,18.00,0.05,15.75
