Flop,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 13%,BET 13 EV,CHECK%,CHECK EV
Jh 4d 2h,AsKh,1.000,47.32,7.73473,68.1015,64.05,6.80,35.95,9.40
Jh 4d 2h,AsAh,1.000,88.10,53.5982,253.494,99.78,53.63,0.22,39.86
Jh 4d 2h,As2s,1.000,42.74,7.94687,77.4647,3.22,5.02,96.78,8.04
Jh 4d 2h,As3s,1.000,31.96,5.86839,76.4984,88.82,5.47,11.18,9.00
Jh 4d 2h,As4s,1.000,42.88,7.51049,72.9835,4.52,4.56,95.48,7.65
Jh 4d 2h,As5s,1.000,31.96,5.41895,70.6397,95.41,5.25,4.59,8.87
Jh 4d 2h,As6s,1.000,19.81,-3.80589,-80.0513,96.53,-4.05,3.47,2.88
Jh 4d 2h,As7s,1.000,19.88,-0.97286,-20.3898,54.86,-3.93,45.14,2.62
Jh 4d 2h,As8s,1.000,20.55,0.51637,10.4709,32.40,-4.15,67.60,2.75
Jh 4d 2h,As9s,1.000,21.79,0.73472,14.0503,29.33,-4.91,70.67,3.08
Jh 4d 2h,AsTs,1.000,26.94,2.75566,42.6139,6.34,-5.51,93.66,3.31
Jh 4d 2h,AsJs,1.000,78.99,38.3064,202.059,94.91,38.82,5.09,28.69
Jh 4d 2h,AsQs,1.000,37.44,5.54551,61.7102,2.34,0.15,97.66,5.67
Jh 4d 2h,AsKs,1.000,43.82,7.24399,68.8765,6.50,7.22,93.50,7.25
