Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
8h 4d 2h,QsTs,1.000,26.06,0.08314,5.3165,11.41,0.65,88.59,0.01
8h 4d 2h,QsJs,1.000,29.08,0.5431,31.1218,63.98,0.72,36.02,0.22
8h 4d 2h,Ks7c,1.000,30.63,0.00561,0.30523,1.04,0.40,98.96,0.00
8h 4d 2h,Ks8c,1.000,71.57,5.81591,135.432,64.27,5.42,35.73,6.53
8h 4d 2h,Ks9c,1.000,31.56,0.01513,0.79897,2.44,0.47,97.56,0.00
8h 4d 2h,KsTc,1.000,33.26,0.03086,1.5464,4.28,0.54,95.72,0.01
8h 4d 2h,KsJc,1.000,36.23,0.08158,3.75353,8.63,0.67,91.37,0.03
8h 4d 2h,KsQc,1.000,39.22,0.71483,30.3735,56.25,0.95,43.75,0.41
8h 4d 2h,KsKc,1.000,81.23,10.5935,217.345,76.15,10.22,23.85,11.78
8h 4d 2h,Ks7d,1.000,30.71,0.00559,0.30318,1.01,0.41,98.99,0.00
8h 4d 2h,Ks8d,1.000,71.72,5.7826,134.386,71.12,5.49,28.88,6.51
8h 4d 2h,Ks9d,1.000,31.69,0.03435,1.80668,5.98,0.52,94.02,0.00
8h 4d 2h,KsTd,1.000,33.40,0.11922,5.95,19.19,0.58,80.81,0.01
8h 4d 2h,KsJd,1.000,36.36,0.40934,18.7645,55.69,0.70,44.31,0.04
8h 4d 2h,KsQd,1.000,39.36,0.96138,40.7125,87.92,1.02,12.08,0.50
8h 4d 2h,KsKd,1.000,81.47,10.6316,217.486,69.39,10.21,30.61,11.59
8h 4d 2h,Ks7h,1.000,33.38,0.21869,10.9206,34.12,0.63,65.88,0.00
8h 4d 2h,Ks9h,1.000,34.65,0.84241,40.5215,94.58,0.81,5.42,1.35
8h 4d 2h,KsTh,1.000,36.47,1.00961,46.136,84.61,0.96,15.39,1.28
8h 4d 2h,KsJh,1.000,39.49,1.11421,47.0203,73.28,1.14,26.72,1.05
8h 4d 2h,KsQh,1.000,42.55,1.74346,68.2867,75.07,1.52,24.93,2.41
8h 4d 2h,KsKh,1.000,84.22,11.2621,222.88,85.37,11.01,14.63,12.71
8h 4d 2h,Ks2s,1.000,56.72,2.27705,66.9137,59.51,2.38,40.49,2.12
8h 4d 2h,Ks3s,1.000,28.57,0.00335,0.19545,0.66,0.35,99.34,0.00
8h 4d 2h,Ks4s,1.000,60.47,2.84932,78.5388,43.16,2.92,56.84,2.79
8h 4d 2h,Ks5s,1.000,30.52,0.0292,1.59482,4.34,0.61,95.66,0.00
8h 4d 2h,Ks6s,1.000,30.93,0.02216,1.19412,3.40,0.59,96.60,0.00
8h 4d 2h,Ks7s,1.000,30.69,0.00684,0.37168,1.29,0.41,98.71,0.00
8h 4d 2h,Ks8s,1.000,71.50,5.81476,135.542,62.98,5.41,37.02,6.50
8h 4d 2h,Ks9s,1.000,31.62,0.02202,1.16085,3.72,0.49,96.28,0.00
8h 4d 2h,KsTs,1.000,33.26,0.0313,1.56815,4.36,0.54,95.64,0.01
8h 4d 2h,KsJs,1.000,36.23,0.08238,3.79025,8.71,0.67,91.29,0.03
8h 4d 2h,KsQs,1.000,39.22,0.71864,30.5355,56.76,0.95,43.24,0.41
8h 4d 2h,As2c,1.000,59.50,2.34239,65.6173,83.50,2.32,16.50,2.47
8h 4d 2h,As3c,1.000,48.09,1.52303,52.7835,61.95,1.61,38.05,1.38
8h 4d 2h,As4c,1.000,63.16,3.05635,80.6564,80.10,2.96,19.90,3.45
8h 4d 2h,As5c,1.000,51.42,2.25509,73.0983,74.73,2.18,25.27,2.46
8h 4d 2h,As6c,1.000,45.52,0.03427,1.25489,4.00,0.81,96.00,0.00
8h 4d 2h,As7c,1.000,47.92,0.01714,0.59634,1.82,0.84,98.18,0.00
8h 4d 2h,As8c,1.000,74.92,6.5656,146.05,87.31,6.37,12.69,7.92
8h 4d 2h,As9c,1.000,51.95,0.90604,29.0671,63.16,1.19,36.84,0.42
8h 4d 2h,AsTc,1.000,55.49,1.27109,38.1802,29.90,1.59,70.10,1.14
8h 4d 2h,AsJc,1.000,57.92,1.76592,50.8116,53.62,1.92,46.38,1.59
8h 4d 2h,AsQc,1.000,59.05,2.11829,59.7886,66.94,2.16,33.06,2.03
8h 4d 2h,AsKc,1.000,59.41,2.05458,57.6413,65.75,2.10,34.25,1.96
8h 4d 2h,AsAc,1.000,87.03,12.0091,229.989,76.69,11.52,23.31,13.61
8h 4d 2h,As2d,1.000,59.59,2.39517,66.9866,77.08,2.36,22.92,2.52
8h 4d 2h,As3d,1.000,48.18,1.51554,52.4285,54.95,1.63,45.05,1.38
8h 4d 2h,As5d,1.000,51.51,2.33331,75.497,64.94,2.21,35.06,2.57
8h 4d 2h,As6d,1.000,45.63,0.06572,2.40081,7.61,0.84,92.39,0.00
8h 4d 2h,As7d,1.000,48.02,0.01807,0.62719,1.89,0.85,98.11,0.00
8h 4d 2h,As8d,1.000,75.09,6.65922,147.807,85.42,6.45,14.58,7.91
8h 4d 2h,As9d,1.000,52.10,1.13034,36.1588,85.66,1.23,14.34,0.53
8h 4d 2h,AsTd,1.000,55.64,1.26706,37.9533,17.83,1.63,82.17,1.19
8h 4d 2h,AsJd,1.000,58.07,1.76861,50.7589,37.99,1.96,62.01,1.65
8h 4d 2h,AsQd,1.000,59.20,2.12523,59.8342,56.94,2.21,43.06,2.02
8h 4d 2h,AsKd,1.000,59.45,2.00332,56.1642,35.15,2.12,64.85,1.94
8h 4d 2h,AsAd,1.000,87.22,12.094,231.098,70.86,11.53,29.14,13.46
8h 4d 2h,As3h,1.000,50.09,2.09344,69.655,74.91,1.86,25.09,2.79
8h 4d 2h,As4h,1.000,65.01,3.57433,91.6385,82.58,3.44,17.42,4.23
8h 4d 2h,As5h,1.000,53.46,2.73997,85.4248,72.24,2.51,27.76,3.33
8h 4d 2h,As6h,1.000,48.01,1.01341,35.1795,93.86,1.03,6.14,0.70
8h 4d 2h,As7h,1.000,50.23,0.58528,19.4183,44.89,1.05,55.11,0.20
8h 4d 2h,As9h,1.000,54.53,1.49686,45.7462,12.98,1.60,87.02,1.48
8h 4d 2h,AsTh,1.000,58.16,2.07263,59.3957,37.85,2.14,62.15,2.03
8h 4d 2h,AsJh,1.000,60.64,2.49681,68.6213,47.46,2.52,52.54,2.48
8h 4d 2h,AsQh,1.000,61.90,2.87875,77.5066,68.22,2.84,31.78,2.96
8h 4d 2h,AsKh,1.000,62.73,3.06997,81.563,68.56,2.94,31.44,3.36
8h 4d 2h,AsAh,1.000,90.05,12.7186,235.406,81.47,12.32,18.53,14.48
8h 4d 2h,As2s,1.000,59.50,2.34239,65.6175,83.50,2.32,16.50,2.47
8h 4d 2h,As3s,1.000,48.09,1.52305,52.784,61.95,1.61,38.05,1.38
8h 4d 2h,As4s,1.000,63.16,3.05624,80.6535,80.12,2.96,19.88,3.45
8h 4d 2h,As5s,1.000,51.42,2.25508,73.0978,74.73,2.18,25.27,2.46
8h 4d 2h,As6s,1.000,45.52,0.03427,1.25482,4.00,0.81,96.00,0.00
8h 4d 2h,As7s,1.000,47.92,0.01714,0.59633,1.82,0.84,98.18,0.00
8h 4d 2h,As8s,1.000,74.92,6.56621,146.063,87.28,6.37,12.72,7.92
8h 4d 2h,As9s,1.000,51.95,0.90585,29.0613,63.14,1.19,36.86,0.42
8h 4d 2h,AsTs,1.000,55.49,1.27116,38.1824,29.92,1.59,70.08,1.14
8h 4d 2h,AsJs,1.000,57.95,1.74617,50.2185,53.35,1.92,46.65,1.55
8h 4d 2h,AsQs,1.000,59.05,2.11833,59.7897,66.94,2.16,33.06,2.03
8h 4d 2h,AsKs,1.000,59.41,2.05494,57.6515,65.74,2.10,34.26,1.97
