Flop,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 8d 2h,AcKd,1.000,52.81,2.40449,75.8913,0.79,2.39,99.21,2.40
Jh 8d 2h,Ac3h,1.000,36.88,1.59684,72.1613,94.07,1.61,5.93,1.40
Jh 8d 2h,Ac4h,1.000,36.97,1.59865,72.0769,91.54,1.62,8.46,1.42
Jh 8d 2h,Ac5h,1.000,37.87,1.61183,70.94,88.68,1.63,11.32,1.44
Jh 8d 2h,Ac6h,1.000,38.65,1.4608,62.9985,53.13,1.57,46.87,1.34
Jh 8d 2h,Ac7h,1.000,41.75,1.57127,62.7196,74.95,1.61,25.05,1.45
Jh 8d 2h,Ac8h,1.000,67.44,4.26582,105.423,78.52,4.27,21.48,4.24
Jh 8d 2h,Ac9h,1.000,48.96,1.96905,67.0298,46.48,1.96,53.52,1.97
Jh 8d 2h,AcTh,1.000,53.57,2.48792,77.3976,32.93,2.59,67.07,2.44
Jh 8d 2h,AcQh,1.000,56.44,2.93362,86.6227,23.27,3.12,76.73,2.88
Jh 8d 2h,AcKh,1.000,56.40,3.01909,89.2165,28.74,3.09,71.26,2.99
Jh 8d 2h,Ac2s,1.000,52.50,2.65897,84.4109,73.13,2.70,26.87,2.55
Jh 8d 2h,Ac3s,1.000,34.47,1.33623,64.6026,70.87,1.38,29.13,1.22
Jh 8d 2h,Ac4s,1.000,34.53,1.33911,64.6297,69.16,1.39,30.84,1.23
Jh 8d 2h,Ac5s,1.000,35.32,1.28736,60.7424,41.79,1.37,58.21,1.23
Jh 8d 2h,Ac6s,1.000,35.92,1.11799,51.8745,2.52,1.14,97.48,1.12
Jh 8d 2h,Ac7s,1.000,39.15,1.22556,52.1709,5.73,1.24,94.27,1.22
Jh 8d 2h,Ac8s,1.000,65.21,3.89126,99.4573,54.61,3.93,45.39,3.84
Jh 8d 2h,Ac9s,1.000,46.42,1.70874,61.352,8.05,1.89,91.95,1.69
Jh 8d 2h,AcTs,1.000,50.80,2.15609,70.7314,21.21,2.43,78.79,2.08
Jh 8d 2h,AcJs,1.000,81.38,7.86139,161.001,97.47,7.87,2.53,7.70
Jh 8d 2h,AcQs,1.000,53.53,2.53386,78.8855,29.44,2.77,70.56,2.44
Jh 8d 2h,AcKs,1.000,52.75,2.38404,75.3205,0.85,2.26,99.15,2.39
Jh 8d 2h,2d2c,1.000,91.43,13.3083,242.602,99.92,13.31,0.08,12.50
Jh 8d 2h,3d3c,1.000,47.76,2.27537,79.3946,64.35,2.33,35.65,2.17
Jh 8d 2h,4d4c,1.000,48.49,2.25822,77.6241,44.91,2.35,55.09,2.19
Jh 8d 2h,5d5c,1.000,49.12,2.22095,75.3652,11.81,2.35,88.19,2.20
Jh 8d 2h,6d6c,1.000,50.52,2.27494,75.045,2.81,2.36,97.19,2.27
Jh 8d 2h,6d5d,1.000,20.74,1.85094,148.722,72.54,1.91,27.46,1.71
Jh 8d 2h,7d7c,1.000,54.13,2.50981,77.2836,1.89,2.55,98.11,2.51
Jh 8d 2h,7d5d,1.000,21.04,1.84576,146.212,79.42,1.89,20.58,1.68
Jh 8d 2h,7d6d,1.000,21.35,1.7299,135.038,49.90,1.81,50.10,1.65
Jh 8d 2h,9d8c,1.000,63.11,3.55479,93.8768,26.46,3.66,73.54,3.52
Jh 8d 2h,9d9c,1.000,64.48,3.84446,99.3678,39.10,3.94,60.90,3.78
Jh 8d 2h,9d6d,1.000,22.14,1.96444,147.868,63.22,2.08,36.78,1.77
Jh 8d 2h,9d7d,1.000,32.73,3.25508,165.738,96.94,3.26,3.06,3.02
Jh 8d 2h,9d8h,1.000,65.07,3.86126,98.9054,45.62,3.89,54.38,3.84
Jh 8d 2h,9d8s,1.000,63.11,3.55474,93.8755,26.45,3.66,73.55,3.52
Jh 8d 2h,Td8c,1.000,63.79,3.70728,96.8677,36.64,3.95,63.36,3.57
Jh 8d 2h,Td9c,1.000,42.08,4.42222,175.159,80.05,4.44,19.95,4.35
Jh 8d 2h,TdTc,1.000,67.76,4.349,106.97,33.95,4.45,66.05,4.30
Jh 8d 2h,Td7d,1.000,31.33,2.91867,155.254,66.74,3.05,33.26,2.66
Jh 8d 2h,Td9d,1.000,44.63,4.85066,181.139,98.98,4.85,1.02,4.77
Jh 8d 2h,Td8h,1.000,65.78,4.00153,101.381,40.47,4.18,59.53,3.88
Jh 8d 2h,Td9h,1.000,44.62,4.73522,176.857,89.04,4.74,10.96,4.70
Jh 8d 2h,Td8s,1.000,63.79,3.70723,96.8665,36.64,3.95,63.36,3.57
Jh 8d 2h,Td9s,1.000,42.08,4.42224,175.16,80.05,4.44,19.95,4.35
Jh 8d 2h,Jd8c,1.000,86.83,9.64255,185.076,99.64,9.64,0.36,9.48
Jh 8d 2h,Jd9c,1.000,71.89,5.05107,117.101,27.51,5.13,72.49,5.02
Jh 8d 2h,JdTc,1.000,72.90,5.30567,121.303,39.37,5.43,60.63,5.23
Jh 8d 2h,JdJc,1.000,93.24,13.4505,240.421,99.75,13.45,0.25,13.35
Jh 8d 2h,Jd7d,1.000,72.11,5.36196,123.927,22.57,5.46,77.43,5.33
Jh 8d 2h,Jd9d,1.000,73.14,5.54173,126.286,92.10,5.55,7.90,5.42
Jh 8d 2h,JdTd,1.000,74.19,5.83561,131.102,95.51,5.85,4.49,5.63
Jh 8d 2h,Jd8h,1.000,88.04,9.67991,183.242,99.26,9.68,0.74,9.60
Jh 8d 2h,Jd9h,1.000,74.08,5.38535,121.164,24.78,5.49,75.22,5.35
Jh 8d 2h,JdTh,1.000,75.32,5.70498,126.232,39.27,5.85,60.73,5.61
Jh 8d 2h,Jd8s,1.000,86.83,9.64166,185.059,99.64,9.64,0.36,9.48
Jh 8d 2h,Jd9s,1.000,71.89,5.05108,117.101,27.51,5.13,72.49,5.02
Jh 8d 2h,JdTs,1.000,72.90,5.30567,121.303,39.37,5.43,60.63,5.23
Jh 8d 2h,Qd8c,1.000,63.49,3.7041,97.2386,44.59,3.82,55.41,3.61
Jh 8d 2h,Qd9c,1.000,31.61,3.05804,161.214,64.28,3.15,35.72,2.89
Jh 8d 2h,QdTc,1.000,34.50,3.18214,153.711,69.80,3.22,30.20,3.10
Jh 8d 2h,QdJc,1.000,76.05,6.03113,132.181,37.70,6.11,62.30,5.99
Jh 8d 2h,QdQc,1.000,79.38,8.41223,176.62,99.80,8.41,0.20,7.87
Jh 8d 2h,Qd7d,1.000,22.40,2.12026,157.746,83.07,2.16,16.93,1.91
Jh 8d 2h,Qd9d,1.000,34.85,3.58226,171.296,98.26,3.59,1.74,3.38
Jh 8d 2h,QdTd,1.000,37.53,3.78059,167.91,98.85,3.78,1.15,3.59
Jh 8d 2h,QdJd,1.000,76.92,6.41613,139.017,96.91,6.42,3.09,6.30
Jh 8d 2h,Qd8h,1.000,65.62,4.01306,101.924,49.90,4.07,50.10,3.96
Jh 8d 2h,Qd9h,1.000,34.50,3.4152,165.006,84.98,3.45,15.02,3.24
Jh 8d 2h,QdTh,1.000,37.50,3.65517,162.441,74.86,3.70,25.14,3.53
Jh 8d 2h,Qd8s,1.000,63.49,3.7041,97.2387,44.59,3.82,55.41,3.61
Jh 8d 2h,Qd9s,1.000,31.61,3.05808,161.216,64.29,3.15,35.71,2.89
