Flop,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
8h 4d 2h,KsKd,1.000,83.21,10.7755,215.82,95.60,10.78,4.40,10.78
8h 4d 2h,KsTh,1.000,24.69,1.19085,80.3815,93.03,1.19,6.97,1.19
8h 4d 2h,KsJh,1.000,27.11,1.43157,87.9976,92.17,1.43,7.83,1.43
8h 4d 2h,KsQh,1.000,31.88,1.69695,88.7034,89.87,1.70,10.13,1.70
8h 4d 2h,KsKh,1.000,86.22,11.4236,220.821,93.31,11.42,6.69,11.42
8h 4d 2h,Ks8s,1.000,64.82,5.28026,135.769,89.00,5.28,11.00,5.28
8h 4d 2h,Ks9s,1.000,21.37,0.84958,66.2549,27.80,0.85,72.20,0.85
8h 4d 2h,KsTs,1.000,21.34,0.69761,54.4903,3.95,0.69,96.05,0.70
8h 4d 2h,KsJs,1.000,23.59,0.81265,57.4193,52.76,0.81,47.24,0.81
8h 4d 2h,KsQs,1.000,27.97,1.01832,60.6794,56.38,1.02,43.62,1.02
8h 4d 2h,As9c,1.000,31.03,0.71622,38.4647,54.26,0.72,45.74,0.72
8h 4d 2h,AsTc,1.000,34.33,0.8087,39.2604,2.22,0.77,97.78,0.81
8h 4d 2h,AsJc,1.000,42.08,1.2807,50.7256,20.82,1.28,79.18,1.28
8h 4d 2h,AsQc,1.000,50.01,2.12758,70.8991,44.88,2.13,55.12,2.13
8h 4d 2h,AsKc,1.000,56.77,3.13076,91.9095,69.87,3.13,30.13,3.13
8h 4d 2h,AsAc,1.000,87.99,11.9016,225.443,96.23,11.90,3.77,11.90
8h 4d 2h,As9d,1.000,31.11,0.72727,38.9668,67.10,0.73,32.90,0.73
8h 4d 2h,AsTd,1.000,34.52,0.83366,40.2535,9.18,0.83,90.82,0.83
8h 4d 2h,AsJd,1.000,42.27,1.32892,52.4036,44.32,1.33,55.68,1.33
8h 4d 2h,AsQd,1.000,50.21,2.16429,71.8446,47.63,2.16,52.37,2.16
8h 4d 2h,AsKd,1.000,56.96,3.15843,92.4144,68.24,3.16,31.76,3.16
8h 4d 2h,AsAd,1.000,88.19,11.9471,225.777,96.97,11.95,3.03,11.95
8h 4d 2h,As9h,1.000,33.54,0.97655,48.5218,91.23,0.98,8.77,0.97
8h 4d 2h,AsTh,1.000,37.86,1.23853,54.5287,78.78,1.24,21.22,1.24
8h 4d 2h,AsJh,1.000,45.61,1.81136,66.1942,69.02,1.81,30.98,1.81
8h 4d 2h,AsQh,1.000,53.68,2.77081,86.0316,66.24,2.77,33.76,2.77
8h 4d 2h,AsKh,1.000,60.49,3.8529,106.158,88.53,3.85,11.47,3.85
8h 4d 2h,AsAh,1.000,91.59,12.6696,230.559,95.50,12.67,4.50,12.67
8h 4d 2h,As2s,1.000,58.32,3.70619,105.919,82.17,3.71,17.83,3.71
8h 4d 2h,As3s,1.000,39.80,2.77871,116.347,96.63,2.78,3.37,2.77
8h 4d 2h,As4s,1.000,58.60,3.65464,103.95,80.93,3.65,19.07,3.65
8h 4d 2h,As5s,1.000,40.97,3.1302,127.338,92.24,3.13,7.76,3.13
8h 4d 2h,As6s,1.000,31.28,0.83871,44.6897,59.66,0.84,40.34,0.84
8h 4d 2h,As7s,1.000,31.41,0.81212,43.0875,50.40,0.81,49.60,0.81
8h 4d 2h,As8s,1.000,66.44,5.31512,133.334,98.21,5.32,1.79,5.30
8h 4d 2h,As9s,1.000,31.03,0.71624,38.4656,54.69,0.72,45.31,0.72
8h 4d 2h,AsTs,1.000,34.33,0.8087,39.2601,2.22,0.77,97.78,0.81
8h 4d 2h,AsJs,1.000,42.08,1.28069,50.7251,20.77,1.28,79.23,1.28
8h 4d 2h,AsQs,1.000,50.01,2.1276,70.8998,44.90,2.13,55.10,2.13
8h 4d 2h,AsKs,1.000,56.77,3.13071,91.9082,69.74,3.13,30.26,3.13
